Gene	count	length	Bias	TPM_ModelBD
Os11g0270500	14.000000	2791.000000	0.352973	0.970809
Os11g0270700	18.000000	3371.000000	0.252657	1.443740
Os11g0270760	0.000000	772.000000	1.133879	0.000000
Os11g0271000	0.000000	1474.000000	0.761586	0.000000
Os11g0271100	64.000000	2227.000000	0.490373	4.003500
Os11g0271675	14.000000	1113.000000	0.937967	0.916119
Os11g0272300	0.000000	366.000000	1.363476	0.000000
Os11g0272550	0.000000	62.000000	0.828538	0.000000
Os11g0272675	0.000000	829.000000	1.099495	0.000000
Os11g0272800	0.000000	383.000000	1.356740	0.000000
Os11g0272900	0.000000	2522.000000	0.412764	0.000000
Os11g0274100	6.000000	1287.000000	0.848801	0.375209
Os11g0274166	5.000000	1394.000000	0.797822	0.307120
Os11g0274700	15.000000	2007.000000	0.557754	0.915393
Os11g0275000	23.000000	839.000000	1.093515	1.712567
Os11g0275200	42.000000	894.000000	1.060954	3.024974
Os11g0275400	289.000000	2517.000000	0.413969	18.947561
Os11g0275500	10.000000	1044.000000	0.975469	0.670799
Os11g0275800	0.000000	879.000000	1.069776	0.000000
Os11g0275900	0.000000	404.000000	1.347579	0.000000
Os11g0276000	14.000000	3193.000000	0.279813	1.070453
Os11g0276100	1.000000	627.000000	1.222524	0.089121
Os11g0276300	130.000000	1358.000000	0.814650	8.027475
Os11g0278300	0.000000	1355.000000	0.816067	0.000000
Os11g0278900	1.000000	5061.000000	0.099311	0.135916
Os11g0279750	0.000000	332.000000	1.374627	0.000000
Os11g0280600	0.000000	785.000000	1.125996	0.000000
Os11g0282300	357.000000	1241.000000	0.871616	22.546435
Os11g0282600	0.000000	683.000000	1.188255	0.000000
Os11g0282700	0.000000	1611.000000	0.703140	0.000000
Os11g0282900	12.000000	2156.000000	0.511170	0.743829
Os11g0282800	16.000000	1839.000000	0.615395	0.965807
Os11g0283500	167.000000	1933.000000	0.582449	10.132885
Os11g0284032	1.000000	699.000000	1.178448	0.082931
Os11g0284300	5.000000	948.000000	1.029586	0.349950
Os11g0284600	0.000000	1032.000000	0.982112	0.000000
Os11g0284900	96.000000	1774.000000	0.639251	5.782993
Os11g0284950	30.000000	407.000000	1.346204	3.740436
Os11g0285000	0.000000	2511.000000	0.415420	0.000000
Os11g0285932	0.000000	1195.000000	0.894975	0.000000
Os11g0286500	0.000000	4338.000000	0.146704	0.000000
Os11g0286400	0.000000	222.000000	1.370936	0.000000
Os11g0286800	215.000000	2849.000000	0.341296	15.105014
Os11g0287000	0.000000	570.000000	1.256990	0.000000
Os11g0287100	3.000000	626.000000	1.223134	0.267657
Os11g0288350	26.000000	610.000000	1.232870	2.361743
Os11g0289700	119.000000	1726.000000	0.657450	7.163904
Os11g0290600	2.000000	1199.000000	0.892922	0.127616
Os11g0291000	0.000000	2316.000000	0.465508	0.000000
Os11g0291201	0.000000	2388.000000	0.446333	0.000000
Os11g0291450	0.000000	270.000000	1.382973	0.000000
Os11g0291475	0.000000	2324.000000	0.463337	0.000000
Os11g0291500	0.000000	1199.000000	0.892922	0.000000
Os11g0291800	0.000000	432.000000	1.334195	0.000000
Os11g0291900	0.000000	424.000000	1.338139	0.000000
Os11g0292050	403.000000	2595.000000	0.395575	26.819160
Os11g0293300	29.000000	1419.000000	0.786328	1.775490
Os11g0293800	0.000000	642.000000	1.213365	0.000000
Os11g0293900	578.000000	2066.000000	0.538818	35.470036
Os11g0294101	0.000000	1334.000000	0.826050	0.000000
Os11g0294300	22.000000	4055.000000	0.171623	2.159550
Os11g0294400	5.000000	1037.000000	0.979340	0.336329
Os11g0294600	430.000000	1518.000000	0.742325	26.068060
Os11g0294800	0.000000	1534.000000	0.735438	0.000000
Os11g0295000	217.000000	1737.000000	0.653235	13.064622
Os11g0295900	0.000000	2031.000000	0.549972	0.000000
Os11g0296001	0.000000	723.000000	1.163752	0.000000
Os11g0296500	495.000000	3716.000000	0.207631	43.827235
Os11g0296800	1146.000000	2537.000000	0.409170	75.416479
Os11g0296900	0.000000	740.000000	1.153363	0.000000
Os11g0297000	0.000000	1122.000000	0.933164	0.000000
Os11g0297300	0.000000	2514.000000	0.414694	0.000000
Os11g0297400	0.000000	2257.000000	0.481844	0.000000
Os11g0297650	4.000000	672.000000	1.194998	0.340275
Os11g0297800	88.000000	2714.000000	0.369115	6.000910
Os11g0297900	114.000000	916.000000	1.048099	8.111733
Os11g0298000	2.000000	1452.000000	0.771393	0.121982
Os11g0298200	21.000000	736.000000	1.155806	1.686409
Os11g0298400	659.000000	2938.000000	0.324151	47.270800
Os11g0298500	0.000000	405.000000	1.347123	0.000000
Os11g0298833	0.000000	889.000000	1.063890	0.000000
Os11g0298866	0.000000	2734.000000	0.364851	0.000000
Os11g0299300	12.000000	1658.000000	0.684105	0.722738
Os11g0300400	57.000000	251.000000	1.380814	11.234984
Os11g0300501	0.000000	215.000000	1.367037	0.000000
Os11g0300600	0.000000	1719.000000	0.660146	0.000000
Os11g0300650	0.000000	1692.000000	0.670648	0.000000
Os11g0300700	2.000000	897.000000	1.059195	0.143803
Os11g0300800	0.000000	495.000000	1.300630	0.000000
Os11g0302500	137.000000	4186.000000	0.159560	14.012076
Os11g0302700	143.000000	1820.000000	0.622276	8.625574
Os11g0302750	1.000000	2427.000000	0.436285	0.064516
Os11g0302800	0.000000	2556.000000	0.404665	0.000000
Os11g0302900	274.000000	1784.000000	0.635522	16.509403
Os11g0303050	0.000000	513.000000	1.290425	0.000000
Os11g0303300	0.000000	1201.000000	0.891897	0.000000
Os11g0303200	207.000000	3390.000000	0.249926	16.690336
Os11g0303400	51.000000	2193.000000	0.500223	3.175953
Os11g0303500	624.000000	2429.000000	0.435776	40.271730
Os11g0303600	129.000000	1252.000000	0.866110	8.126781
Os11g0303701	49.000000	681.000000	1.189481	4.132358
Os11g0303800	75.000000	3011.000000	0.310756	5.475667
Os11g0304050	5.000000	1366.000000	0.810882	0.308367
Os11g0305300	53.000000	1022.000000	0.987676	3.586882
Os11g0305400	5.000000	1285.000000	0.849781	0.312799
Os11g0306100	0.000000	1801.000000	0.629233	0.000000
Os11g0306300	0.000000	1300.000000	0.842452	0.000000
Os11g0306400	0.000000	1264.000000	0.860140	0.000000
Os11g0307300	0.000000	1491.000000	0.754089	0.000000
Os11g0307400	0.000000	648.000000	1.209696	0.000000
Os11g0307500	60.000000	835.000000	1.095905	4.479179
Os11g0307550	75.000000	1106.000000	0.941717	4.919174
Os11g0307600	1.000000	2841.000000	0.342883	0.070128
Os11g0307950	203.000000	1728.000000	0.656682	12.220915
Os11g0308100	0.000000	2820.000000	0.347084	0.000000
Os11g0308266	4.000000	511.000000	1.291569	0.414026
Os11g0308432	0.000000	2609.000000	0.392363	0.000000
Os11g0308600	0.000000	526.000000	1.282933	0.000000
Os11g0308800	1.000000	3770.000000	0.201392	0.089975
Os11g0309000	7.000000	2243.000000	0.485805	0.438847
Os11g0310100	156.000000	5415.000000	0.082589	23.829322
Os11g0310800	182.000000	2450.000000	0.430467	11.788848
Os11g0311100	432.000000	1215.000000	0.884752	27.453166
Os11g0311300	70.000000	2314.000000	0.466053	4.434105
Os11g0311350	1.000000	377.000000	1.359194	0.133316
Os11g0311550	3.000000	378.000000	1.358790	0.399010
Os11g0312000	47.000000	1669.000000	0.679722	2.830195
Os11g0312220	0.000000	3178.000000	0.282237	0.000000
Os11g0312340	73.000000	15491.000000	7.011995e-03	45.910097
Os11g0312400	6.000000	9739.000000	0.015292	2.752149
Os11g0323860	0.000000	638.000000	1.215810	0.000000
Os11g0329399	0.000000	1730.000000	0.655914	0.000000
Os11g0334938	0.000000	738.000000	1.154584	0.000000
Os11g0340477	0.000000	805.000000	1.113914	0.000000
Os11g0346016	0.000000	1071.000000	0.960652	0.000000
Os11g0351555	0.000000	1562.000000	0.723531	0.000000
Os11g0357094	0.000000	1956.000000	0.574659	0.000000
Os11g0362633	0.000000	447.000000	1.326578	0.000000
Os11g0368172	0.000000	671.000000	1.195610	0.000000
Os11g0373711	0.000000	622.000000	1.225571	0.000000
Os11g0379251	0.000000	1122.000000	0.933164	0.000000
Os11g0384789	1.000000	1175.000000	0.905302	0.064221
Os11g0390328	0.000000	504.000000	1.295554	0.000000
Os11g0393097	0.000000	136.000000	1.245872	0.000000
Os11g0406945	0.000000	715.000000	1.168648	0.000000
Os11g0412484	0.000000	638.000000	1.215810	0.000000
Os11g0413800	0.000000	465.000000	1.317099	0.000000
Os11g0414000	2021.000000	1608.000000	0.704372	121.894596
Os11g0414250	50.000000	177.000000	1.331069	14.497811
Os11g0415450	0.000000	1710.000000	0.663629	0.000000
Os11g0416900	531.000000	3584.000000	0.223763	45.231820
Os11g0417132	151.000000	2148.000000	0.513569	9.350834
Os11g0417266	6.000000	763.000000	1.139348	0.471495
Os11g0417300	22.000000	1791.000000	0.632925	1.325810
Os11g0417400	8.000000	2159.000000	0.510274	0.496067
Os11g0417800	10.000000	812.000000	1.109699	0.758133
Os11g0420200	0.000000	481.000000	1.308409	0.000000
Os11g0421800	0.000000	1154.000000	0.916255	0.000000
Os11g0422000	0.000000	509.000000	1.292711	0.000000
Os11g0422100	3.000000	1497.000000	0.751459	0.182180
Os11g0423200	0.000000	940.000000	1.034193	0.000000
Os11g0423800	53.000000	1984.000000	0.565315	3.228121
Os11g0424400	4.000000	1340.000000	0.823186	0.247721
Os11g0425100	0.000000	3851.000000	0.192406	0.000000
Os11g0425300	784.000000	1919.000000	0.587242	47.525876
Os11g0425450	0.000000	442.000000	1.329148	0.000000
Os11g0425600	858.000000	576.000000	1.253398	81.186201
Os11g0425800	618.000000	2210.000000	0.495273	38.570723
Os11g0426400	0.000000	282.000000	1.382976	0.000000
Os11g0426850	1.000000	3577.000000	0.224655	0.085010
Os11g0427401	0.000000	5212.000000	0.091745	0.000000
Os11g0427500	832.000000	2558.000000	0.404193	54.971790
Os11g0427601	0.000000	3046.000000	0.304540	0.000000
Os11g0427700	0.000000	1923.000000	0.585869	0.000000
Os11g0427800	4.000000	846.000000	1.089339	0.296506
Os11g0428150	3.000000	345.000000	1.370777	0.433353
Os11g0428500	0.000000	2705.000000	0.371051	0.000000
Os11g0429000	0.000000	1202.000000	0.891385	0.000000
Os11g0428700	0.000000	728.000000	1.160694	0.000000
Os11g0428800	0.000000	762.000000	1.139956	0.000000
Os11g0429100	98.000000	4299.000000	0.149892	10.389318
Os11g0429200	77.000000	1852.000000	0.610731	4.650571
Os11g0429433	45.000000	687.000000	1.185803	3.773546
Os11g0430000	1.000000	1582.000000	0.715140	0.060382
Os11g0429900	291.000000	486.000000	1.305648	31.328311
Os11g0430100	0.000000	611.000000	1.232263	0.000000
Os11g0430600	0.000000	644.000000	1.212143	0.000000
Os11g0431100	0.000000	762.000000	1.139956	0.000000
Os11g0431400	0.000000	1479.000000	0.759374	0.000000
Os11g0431700	0.000000	1523.000000	0.740166	0.000000
Os11g0432400	1671.000000	1358.000000	0.814650	103.183924
Os11g0432301	667.000000	643.000000	1.212754	58.431699
Os11g0432600	2.000000	1333.000000	0.826528	0.124008
Os11g0432650	0.000000	553.000000	1.267105	0.000000
Os11g0432800	64.000000	1523.000000	0.740166	3.878440
Os11g0432900	628.000000	1738.000000	0.652853	37.809485
Os11g0433101	10.000000	1907.000000	0.591382	0.605742
Os11g0433200	1306.000000	2797.000000	0.351746	90.683493
Os11g0433500	356.000000	1332.000000	0.827007	22.077152
Os11g0433600	293.000000	1711.000000	0.663241	17.638133
Os11g0433800	29.000000	2112.000000	0.524504	1.788388
Os11g0433900	619.000000	486.000000	1.305648	66.639947
Os11g0434000	61.000000	874.000000	1.072727	4.444630
Os11g0434400	0.000000	1225.000000	0.879679	0.000000
Os11g0434800	0.000000	443.000000	1.328636	0.000000
Os11g0434850	0.000000	1219.000000	0.882719	0.000000
Os11g0435100	0.000000	1207.000000	0.888829	0.000000
Os11g0435300	0.000000	1880.000000	0.600803	0.000000
Os11g0435301	2.000000	426.000000	1.337161	0.239852
Os11g0435400	2.000000	1660.000000	0.683306	0.120452
Os11g0435500	0.000000	2511.000000	0.415420	0.000000
Os11g0435900	0.000000	232.000000	1.375397	0.000000
Os11g0435800	0.000000	1867.000000	0.605392	0.000000
Os11g0436450	0.000000	977.000000	1.013008	0.000000
Os11g0436500	0.000000	1035.000000	0.980448	0.000000
Os11g0437600	0.000000	1227.000000	0.878667	0.000000
Os11g0437800	0.000000	484.000000	1.306755	0.000000
Os11g0438000	0.000000	3412.000000	0.246803	0.000000
Os11g0438400	8.000000	1805.000000	0.627762	0.482308
Os11g0438500	13.000000	2592.000000	0.396267	0.864624
Os11g0438600	0.000000	351.000000	1.368819	0.000000
Os11g0438700	414.000000	4608.000000	0.126570	48.491352
Os11g0438900	0.000000	54.000000	0.832586	0.000000
Os11g0439100	1.000000	875.000000	1.072136	0.072820
Os11g0439300	0.000000	3560.000000	0.226837	0.000000
Os11g0439600	0.000000	1690.000000	0.671432	0.000000
Os11g0440200	0.000000	996.000000	1.002253	0.000000
Os11g0440422	0.000000	837.000000	1.094709	0.000000
Os11g0440866	0.000000	690.000000	1.183964	0.000000
Os11g0441500	66.000000	1500.000000	0.750148	4.006933
Os11g0441550	0.000000	630.000000	1.220694	0.000000
Os11g0441900	0.000000	1524.000000	0.739735	0.000000
Os11g0442380	15.000000	2918.000000	0.327924	1.070875
Os11g0442500	5.000000	1128.000000	0.929974	0.325609
Os11g0442900	0.000000	1706.000000	0.665182	0.000000
Os11g0443700	2.000000	1117.000000	0.935830	0.130703
Os11g0444000	148.000000	1533.000000	0.735866	8.962456
Os11g0444400	1.000000	688.000000	1.185190	0.083778
Os11g0444700	1297.000000	967.000000	1.018703	89.944031
Os11g0444800	2645.000000	1075.000000	0.958472	175.365454
Os11g0444900	2820.000000	1035.000000	0.980448	189.841202
Os11g0445300	182.000000	2843.000000	0.342485	12.769065
Os11g0445475	0.000000	479.000000	1.309507	0.000000
Os11g0446000	25.000000	2852.000000	0.340703	1.757603
Os11g0446500	291.000000	3316.000000	0.260739	22.992085
Os11g0447300	33.000000	1564.000000	0.722688	1.994495
Os11g0448000	188.000000	3095.000000	0.296053	14.016308
Os11g0448100	8.000000	3247.000000	0.271265	0.620469
Os11g0448400	996.000000	2048.000000	0.544526	61.012282
Os11g0448700	1.000000	723.000000	1.163752	0.081191
Os11g0449600	0.000000	531.000000	1.280027	0.000000
Os11g0450050	0.000000	2147.000000	0.513870	0.000000
Os11g0450400	0.000000	1103.000000	0.943328	0.000000
Os11g0451051	0.000000	952.000000	1.027288	0.000000
Os11g0451700	0.000000	1280.000000	0.852238	0.000000
Os11g0452400	193.000000	2612.000000	0.391679	12.887258
Os11g0453550	0.000000	447.000000	1.326578	0.000000
Os11g0453600	3.000000	447.000000	1.326578	0.345611
Os11g0453900	0.000000	852.000000	1.085767	0.000000
Os11g0454000	5.000000	794.000000	1.120552	0.383905
Os11g0454200	8.000000	872.000000	1.073909	0.583596
Os11g0454250	0.000000	291.000000	1.382389	0.000000
Os11g0454300	9.000000	708.000000	1.172934	0.740358
Os11g0454650	0.000000	653.000000	1.206636	0.000000
Os11g0454701	0.000000	2432.000000	0.435013	0.000000
Os11g0454800	0.000000	3456.000000	0.240680	0.000000
Os11g0455500	3810.000000	1881.000000	0.600452	230.443498
Os11g0455800	1655.000000	1897.000000	0.594854	100.190489
Os11g0456000	20.000000	687.000000	1.185803	1.677132
Os11g0456050	13.000000	656.000000	1.204800	1.123650
Os11g0456100	1670.000000	1249.000000	0.867609	105.277743
Os11g0456200	91.000000	951.000000	1.027862	6.359638
Os11g0456300	2009.000000	1870.000000	0.604330	121.442390
Os11g0457000	0.000000	930.000000	1.039972	0.000000
Os11g0457300	0.000000	1741.000000	0.651709	0.000000
Os11g0457500	2.000000	2092.000000	0.530680	0.123067
Os11g0457700	2.000000	2501.000000	0.417849	0.130738
Os11g0458100	0.000000	1343.000000	0.821758	0.000000
Os11g0458333	0.000000	272.000000	1.383041	0.000000
Os11g0458500	0.000000	2092.000000	0.530680	0.000000
Os11g0458600	0.000000	662.000000	1.201125	0.000000
Os11g0459200	8.000000	1666.000000	0.680915	0.481758
Os11g0459300	6.000000	1353.000000	0.817013	0.370792
Os11g0459400	0.000000	633.000000	1.218864	0.000000
Os11g0459600	5.000000	576.000000	1.253398	0.473113
Os11g0460500	0.000000	1318.000000	0.833732	0.000000
Os11g0460700	0.000000	2714.000000	0.369115	0.000000
Os11g0460800	0.000000	1832.000000	0.617921	0.000000
Os11g0460851	0.000000	757.000000	1.142999	0.000000
Os11g0460900	0.000000	611.000000	1.232263	0.000000
Os11g0461000	0.000000	3805.000000	0.197455	0.000000
Os11g0461200	2.000000	1132.000000	0.927852	0.130080
Os11g0462100	0.000000	1565.000000	0.722266	0.000000
Os11g0462500	41.000000	2976.000000	0.317105	2.967934
Os11g0462600	25.000000	1629.000000	0.695790	1.506771
Os11g0462900	0.000000	4761.000000	0.116526	0.000000
Os11g0462850	0.000000	2563.000000	0.403018	0.000000
Os11g0462800	0.000000	2185.000000	0.502570	0.000000
Os11g0462950	0.000000	1844.000000	0.613597	0.000000
Os11g0463600	26.000000	805.000000	1.113914	1.980762
Os11g0463700	31.000000	825.000000	1.101891	2.329568
Os11g0464600	0.000000	462.000000	1.318702	0.000000
Os11g0464700	0.000000	1447.000000	0.773639	0.000000
Os11g0465200	0.000000	1778.000000	0.637757	0.000000
Os11g0465750	0.000000	1487.000000	0.755846	0.000000
Os11g0466300	7.000000	1121.000000	0.933697	0.456870
Os11g0466966	218.000000	2966.000000	0.318944	15.742652
Os11g0467632	0.000000	5141.000000	0.095218	0.000000
Os11g0467966	0.000000	828.000000	1.100094	0.000000
Os11g0469900	1.000000	1771.000000	0.640374	0.060236
Os11g0470500	331.000000	2111.000000	0.524811	20.410013
Os11g0470550	67.000000	486.000000	1.305648	7.213048
Os11g0470600	0.000000	999.000000	1.000563	0.000000
Os11g0470966	106.000000	2830.000000	0.345076	7.414989
Os11g0471100	34.000000	705.000000	1.174772	2.804418
Os11g0471200	286.000000	755.000000	1.144217	22.616074
Os11g0471300	393.000000	3667.000000	0.213470	34.296565
Os11g0472000	941.000000	2874.000000	0.336387	66.492088
Os11g0472500	574.000000	1296.000000	0.844401	35.831481
Os11g0472600	2.000000	782.000000	1.127813	0.154915
Os11g0473000	217.000000	1104.000000	0.942791	14.242356
Os11g0473100	304.000000	1133.000000	0.927322	19.766027
Os11g0473200	123.000000	1998.000000	0.560701	7.500409
Os11g0473275	181.000000	1812.000000	0.625196	10.914673
Os11g0473350	142.000000	861.000000	1.080421	10.427938
Os11g0473832	0.000000	1218.000000	0.883227	0.000000
Os11g0474000	0.000000	1820.000000	0.622276	0.000000
Os11g0474100	0.000000	776.000000	1.131451	0.000000
Os11g0474400	0.000000	1221.000000	0.881705	0.000000
Os11g0474450	0.000000	3045.000000	0.304715	0.000000
Os11g0474500	0.000000	1497.000000	0.751459	0.000000
Os11g0474566	0.000000	578.000000	1.252198	0.000000
Os11g0474800	0.000000	1569.000000	0.720584	0.000000
Os11g0474900	0.000000	519.000000	1.286979	0.000000
Os11g0475000	0.000000	4108.000000	0.166628	0.000000
Os11g0475200	2.000000	525.000000	1.283513	0.202758
Os11g0475500	0.000000	904.000000	1.055098	0.000000
Os11g0475600	0.000000	2453.000000	0.429715	0.000000
Os11g0476333	1.000000	4147.000000	0.163053	0.101029
Os11g0476667	0.000000	437.000000	1.331687	0.000000
Os11g0477400	9.000000	3202.000000	0.278369	0.689774
Os11g0479000	9.000000	669.000000	1.196836	0.767871
Os11g0479100	4.000000	3242.000000	0.272045	0.309822
Os11g0479232	128.000000	1085.000000	0.953041	8.456198
Os11g0479300	214.000000	2077.000000	0.535360	13.147339
Os11g0479400	0.000000	993.000000	1.003946	0.000000
Os11g0480000	0.000000	2789.000000	0.353383	0.000000
Os11g0481150	83.000000	3834.000000	0.194256	7.613054
Os11g0481200	305.000000	2004.000000	0.558735	18.608140
Os11g0481301	0.000000	570.000000	1.256990	0.000000
Os11g0481500	0.000000	752.000000	1.146044	0.000000
Os11g0481600	0.000000	1804.000000	0.628129	0.000000
Os11g0482000	1680.000000	884.000000	1.066830	121.693687
Os11g0482100	537.000000	2175.000000	0.505519	33.364452
Os11g0482150	170.000000	914.000000	1.049263	12.109460
Os11g0482200	1.000000	593.000000	1.243167	0.092666
Os11g0482400	224.000000	2692.000000	0.373866	15.204191
Os11g0482500	215.000000	3399.000000	0.248644	17.378654
Os11g0482901	65.000000	2072.000000	0.536929	3.991288
Os11g0483000	27.000000	756.000000	1.143608	2.133395
Os11g0483600	175.000000	923.000000	1.044030	12.405945
Os11g0483900	18.000000	1127.000000	0.930505	1.172563
Os11g0483950	45.000000	2149.000000	0.513268	2.787006
Os11g0483975	2.000000	480.000000	1.308958	0.217455
Os11g0484000	3221.000000	1850.000000	0.611446	194.521286
Os11g0484300	1.000000	3213.000000	0.276615	0.076864
Os11g0484400	368.000000	2416.000000	0.439095	23.697270
Os11g0484450	834.000000	1832.000000	0.617921	50.328467
Os11g0484500	849.000000	1890.000000	0.597297	51.376218
Os11g0484700	0.000000	363.000000	1.364593	0.000000
Os11g0485000	0.000000	1147.000000	0.919932	0.000000
Os11g0485200	22.000000	3229.000000	0.274084	1.698158
Os11g0485500	667.000000	672.000000	1.194998	56.740867
Os11g0485900	0.000000	2353.000000	0.455552	0.000000
Os11g0486000	0.000000	2202.000000	0.497596	0.000000
Os11g0487100	3.000000	1440.000000	0.776793	0.183215
Os11g0487700	17.000000	456.000000	1.321881	1.926629
Os11g0488400	14.000000	1128.000000	0.929974	0.911706
Os11g0488500	94.000000	1433.000000	0.779959	5.745347
Os11g0488600	180.000000	759.000000	1.141781	14.189079
Os11g0488900	32.000000	1202.000000	0.891385	2.040264
Os11g0489250	109.000000	1617.000000	0.700682	6.572070
Os11g0490100	0.000000	1378.000000	0.805261	0.000000
Os11g0490200	20.000000	3234.000000	0.273298	1.545826
Os11g0490251	17.000000	3039.000000	0.305773	1.249759
Os11g0490300	15.000000	863.000000	1.079236	1.100197
Os11g0490600	0.000000	1599.000000	0.708082	0.000000
Os11g0490800	104.000000	1878.000000	0.601507	6.289316
Os11g0490850	4.000000	5841.000000	0.066611	0.702315
Os11g0490900	37.000000	1174.000000	0.905821	2.376828
Os11g0491400	562.000000	2131.000000	0.518704	34.732810
Os11g0491500	2.000000	639.000000	1.215199	0.175950
Os11g0491550	0.000000	332.000000	1.374627	0.000000
Os11g0491600	9.000000	2623.000000	0.389179	0.602284
Os11g0493700	0.000000	2350.000000	0.456351	0.000000
Os11g0491850	79.000000	503.000000	1.296121	8.277896
Os11g0492100	169.000000	1513.000000	0.744491	10.249318
Os11g0492200	0.000000	2073.000000	0.536615	0.000000
Os11g0492300	28.000000	2604.000000	0.393507	1.866683
Os11g0492500	0.000000	1077.000000	0.957384	0.000000
Os11g0492800	0.000000	874.000000	1.072727	0.000000
Os11g0492900	0.000000	543.000000	1.273005	0.000000
Os11g0493000	0.000000	499.000000	1.298381	0.000000
Os11g0493100	0.000000	561.000000	1.262358	0.000000
Os11g0494100	0.000000	987.000000	1.007337	0.000000
Os11g0495400	0.000000	396.000000	1.351168	0.000000
Os11g0495950	0.000000	1623.000000	0.698231	0.000000
Os11g0496013	0.000000	1134.000000	0.926793	0.000000
Os11g0496400	0.000000	899.000000	1.058023	0.000000
Os11g0496500	2.000000	562.000000	1.261762	0.192674
Os11g0496600	19.000000	1094.000000	0.948174	1.251280
Os11g0497000	482.000000	1356.000000	0.815594	29.772788
Os11g0497350	1.000000	1308.000000	0.838566	0.062282
Os11g0498400	237.000000	1344.000000	0.821282	14.667732
Os11g0498600	38.000000	827.000000	1.100693	2.851796
Os11g0499600	3.000000	1625.000000	0.697417	0.180835
Os11g0500050	0.000000	418.000000	1.341036	0.000000
Os11g0500100	0.000000	2994.000000	0.313823	0.000000
Os11g0501000	0.000000	1752.000000	0.647530	0.000000
Os11g0501500	0.000000	1428.000000	0.782228	0.000000
Os11g0502700	86.000000	968.000000	1.018132	5.961084
Os11g0503400	0.000000	3041.000000	0.305420	0.000000
Os11g0503900	2.000000	1225.000000	0.879679	0.126787
Os11g0504000	0.000000	1131.000000	0.928382	0.000000
Os11g0504900	0.000000	1086.000000	0.952499	0.000000
Os11g0505300	10.000000	1222.000000	0.881198	0.634398
Os11g0506150	1.000000	753.000000	1.145435	0.079203
Os11g0506300	7.000000	1233.000000	0.875639	0.442911
Os11g0506400	0.000000	323.000000	1.376944	0.000000
Os11g0506700	1.000000	1345.000000	0.820807	0.061879
Os11g0506800	1.000000	1437.000000	0.778148	0.061092
Os11g0507200	14.000000	1625.000000	0.697417	0.843896
Os11g0507300	0.000000	2190.000000	0.501102	0.000000
Os11g0507350	0.000000	484.000000	1.306755	0.000000
Os11g0507400	19.000000	2123.000000	0.521138	1.173160
Os11g0507501	9.000000	2734.000000	0.364851	0.616361
Os11g0507833	0.000000	145.000000	1.270734	0.000000
Os11g0508301	0.000000	776.000000	1.131451	0.000000
Os11g0508600	32.000000	1492.000000	0.753650	1.944097
Os11g0512000	0.000000	1360.000000	0.813707	0.000000
Os11g0512100	0.000000	1273.000000	0.855687	0.000000
Os11g0512200	0.000000	486.000000	1.305648	0.000000
Os11g0512600	0.000000	1288.000000	0.848311	0.000000
Os11g0512800	0.000000	751.000000	1.146654	0.000000
Os11g0513000	0.000000	2055.000000	0.542299	0.000000
Os11g0513500	0.000000	624.000000	1.224353	0.000000
Os11g0513700	0.000000	2000.000000	0.560045	0.000000
Os11g0513900	0.000000	3712.000000	0.208101	0.000000
Os11g0514100	194.000000	4869.000000	0.109971	24.750946
Os11g0514400	19.000000	724.000000	1.163141	1.541307
Os11g0514500	2.000000	993.000000	1.003946	0.137049
Os11g0514700	0.000000	750.000000	1.147263	0.000000
Os11g0514800	0.000000	1650.000000	0.687309	0.000000
Os11g0514900	0.000000	306.000000	1.380432	0.000000
Os11g0515000	0.000000	1428.000000	0.782228	0.000000
Os11g0515500	473.000000	2988.000000	0.314913	34.339667
Os11g0515700	87.000000	1024.000000	0.986561	5.883039
Os11g0516000	678.000000	2060.000000	0.540714	41.581600
Os11g0516050	140.000000	483.000000	1.307307	15.146412
Os11g0516100	151.000000	3543.000000	0.229041	12.711574
Os11g0516400	11.000000	439.000000	1.330675	1.286360
Os11g0516800	0.000000	3006.000000	0.311655	0.000000
Os11g0517200	0.000000	1149.000000	0.918880	0.000000
Os11g0517350	0.000000	292.000000	1.382295	0.000000
Os11g0517400	1.000000	1672.000000	0.678532	0.060214
Os11g0517800	0.000000	2034.000000	0.549007	0.000000
Os11g0518300	0.000000	1375.000000	0.806663	0.000000
Os11g0518600	0.000000	1339.000000	0.823663	0.000000
Os11g0518801	0.000000	62.000000	0.828538	0.000000
Os11g0518900	142.000000	3368.000000	0.253091	11.380105
Os11g0519100	0.000000	1744.000000	0.650567	0.000000
Os11g0519500	0.000000	2694.000000	0.373432	0.000000
Os11g0522000	86.000000	1618.000000	0.700273	5.185125
Os11g0521900	1112.000000	5073.000000	0.098685	151.738433
Os11g0521500	710.000000	865.000000	1.078050	52.012722
Os11g0521000	0.000000	1311.000000	0.837113	0.000000
Os11g0520950	81.000000	2109.000000	0.525426	4.993483
Os11g0520500	84.000000	2426.000000	0.436540	5.418402
Os11g0522900	0.000000	1926.000000	0.584841	0.000000
Os11g0523110	0.000000	1281.000000	0.851746	0.000000
Os11g0523500	0.000000	557.000000	1.264734	0.000000
Os11g0523700	51.000000	1961.000000	0.572979	3.100704
Os11g0523800	1416.000000	3337.000000	0.257622	112.520357
Os11g0524300	314.000000	1070.000000	0.961197	20.856414
Os11g0524051	89.000000	877.000000	1.070956	6.473293
Os11g0524601	0.000000	1353.000000	0.817013	0.000000
Os11g0524900	0.000000	2121.000000	0.521748	0.000000
