Gene	count	length	Bias	TPM_ModelBD
Os10g0479800	296.000000	1372.000000	0.793002	19.568592
Os10g0479900	113.000000	2653.000000	0.344737	8.886894
Os10g0480200	282.000000	3437.000000	0.207615	28.425465
Os10g0480350	113.000000	2599.000000	0.357090	8.757713
Os10g0480500	600.000000	2242.000000	0.450859	42.694487
Os10g0480900	7.000000	522.000000	1.287358	0.749247
Os10g0481000	61.000000	954.000000	1.027964	4.474040
Os10g0481100	0.000000	1232.000000	0.866534	0.000000
Os10g0481150	0.000000	695.000000	1.189300	0.000000
Os10g0481200	0.000000	465.000000	1.312334	0.000000
Os10g0481300	8.000000	1022.000000	0.986779	0.570579
Os10g0481400	144.000000	2133.000000	0.484148	10.029737
Os10g0481450	176.000000	1129.000000	0.924091	12.133907
Os10g0481500	3.000000	1463.000000	0.748158	0.197142
Os10g0482000	72.000000	789.000000	1.130728	5.804887
Os10g0482066	1.000000	231.000000	1.255083	0.248092
Os10g0482450	0.000000	1425.000000	0.766602	0.000000
Os10g0482700	0.000000	1446.000000	0.756359	0.000000
Os10g0482900	822.000000	2529.000000	0.373777	62.547054
Os10g0483000	382.000000	755.000000	1.152041	31.589651
Os10g0483100	41.000000	1632.000000	0.670932	2.693283
Os10g0483400	0.000000	1968.000000	0.539234	0.000000
Os10g0483450	0.000000	403.000000	1.330692	0.000000
Os10g0483500	0.000000	2187.000000	0.467361	0.000000
Os10g0483700	0.000000	459.000000	1.314583	0.000000
Os10g0483800	60.000000	363.000000	1.334918	8.906079
Os10g0483900	193.000000	955.000000	1.027352	14.149174
Os10g0484300	43.000000	2138.000000	0.482569	2.997765
Os10g0484400	29.000000	2215.000000	0.458886	2.052184
Os10g0484700	21.000000	1527.000000	0.717998	1.377696
Os10g0484750	1.000000	505.000000	1.295409	0.109951
Os10g0484800	1.000000	1455.000000	0.752007	0.065737
Os10g0484900	63.000000	1624.000000	0.674414	4.137372
Os10g0485000	493.000000	3493.000000	0.200309	50.680902
Os10g0485100	147.000000	2862.000000	0.300898	12.277903
Os10g0485300	267.000000	2930.000000	0.287904	22.766317
Os10g0485400	0.000000	867.000000	1.081825	0.000000
Os10g0485500	73.000000	1732.000000	0.628812	4.821153
Os10g0485600	9.000000	5122.000000	0.073581	1.717653
Os10g0485800	117.000000	2716.000000	0.330874	9.364615
Os10g0486000	737.000000	3024.000000	0.270886	64.713497
Os10g0486100	172.000000	2089.000000	0.498269	11.885637
Os10g0486200	0.000000	962.000000	1.023072	0.000000
Os10g0486300	0.000000	860.000000	1.086200	0.000000
Os10g0486600	574.000000	794.000000	1.127589	46.114434
Os10g0486900	453.000000	1178.000000	0.896353	30.858194
Os10g0486916	290.000000	1108.000000	0.936171	20.109425
Os10g0486932	3.000000	285.000000	1.313012	0.576639
Os10g0487200	0.000000	729.000000	1.168265	0.000000
Os10g0487300	39.000000	2139.000000	0.482254	2.719409
Os10g0487400	139.000000	1474.000000	0.742894	9.130346
Os10g0487500	0.000000	1308.000000	0.825934	0.000000
Os10g0487600	44.000000	1829.000000	0.590374	2.930947
Os10g0487900	152.000000	592.000000	1.250380	14.769863
Os10g0488100	291.000000	1861.000000	0.578199	19.452083
Os10g0488300	1.000000	2441.000000	0.395882	0.074433
Os10g0488400	0.000000	922.000000	1.047646	0.000000
Os10g0488800	1289.000000	3225.000000	0.237903	120.842472
Os10g0488850	40.000000	1702.000000	0.641177	2.636448
Os10g0488900	33.000000	1242.000000	0.861100	2.219398
Os10g0489000	8.000000	822.000000	1.110011	0.630649
Os10g0489100	72.000000	1718.000000	0.634553	4.750481
Os10g0489200	270.000000	3065.000000	0.263793	24.019643
Os10g0489301	0.000000	504.000000	1.295869	0.000000
Os10g0489350	0.000000	413.000000	1.328563	0.000000
Os10g0489399	0.000000	349.000000	1.334426	0.000000
Os10g0489448	40.000000	1425.000000	0.766602	2.633731
Os10g0489500	52.000000	1544.000000	0.710176	3.411039
Os10g0489650	0.000000	835.000000	1.101855	0.000000
Os10g0489800	42.000000	1363.000000	0.797564	2.778974
Os10g0489900	20.000000	2524.000000	0.374999	1.519873
Os10g0490100	9.000000	830.000000	1.104991	0.705833
Os10g0490400	0.000000	459.000000	1.314583	0.000000
Os10g0490534	0.000000	488.000000	1.302982	0.000000
Os10g0490666	6.000000	651.000000	1.216022	0.545162
Os10g0490800	55.000000	687.000000	1.194208	4.821949
Os10g0490900	15.000000	1013.000000	0.992175	1.073470
Os10g0491000	165.000000	856.000000	1.088701	12.734969
Os10g0491100	0.000000	689.000000	1.192982	0.000000
Os10g0491250	0.000000	221.000000	1.237884	0.000000
Os10g0491400	175.000000	594.000000	1.249253	16.962808
Os10g0491450	153.000000	339.000000	1.333315	24.347557
Os10g0491801	0.000000	527.000000	1.284908	0.000000
Os10g0491900	265.000000	629.000000	1.229076	24.655455
Os10g0492000	236.000000	1781.000000	0.609104	15.647803
Os10g0492101	22.000000	858.000000	1.087450	1.695987
Os10g0492200	32.000000	1995.000000	0.529815	2.177607
Os10g0492300	72.000000	1668.000000	0.655470	4.736747
Os10g0492400	25.000000	2555.000000	0.367488	1.915146
Os10g0492500	0.000000	1788.000000	0.606337	0.000000
Os10g0492600	0.000000	1200.000000	0.884108	0.000000
Os10g0492800	342.000000	1452.000000	0.753456	22.485281
Os10g0492900	82.000000	979.000000	1.012715	5.948953
Os10g0493100	47.000000	3691.000000	0.176576	5.187019
Os10g0493201	10.000000	530.000000	1.283421	1.057430
Os10g0493300	0.000000	1502.000000	0.729645	0.000000
Os10g0493600	494.000000	1985.000000	0.533284	33.566344
Os10g0493800	103.000000	1438.000000	0.760247	6.776729
Os10g0493850	17.000000	1364.000000	0.797056	1.124714
Os10g0493900	18.000000	979.000000	1.012715	1.305868
Os10g0494000	218.000000	1566.000000	0.700170	14.300722
Os10g0494200	0.000000	1542.000000	0.711092	0.000000
Os10g0494300	2.000000	2552.000000	0.368209	0.153092
Os10g0494400	1.000000	2228.000000	0.455003	0.070952
Os10g0494500	290.000000	1654.000000	0.661442	19.066323
Os10g0494800	354.000000	2850.000000	0.303254	29.461100
Os10g0494950	26.000000	1086.000000	0.948946	1.814673
Os10g0495000	599.000000	2877.000000	0.297981	50.256802
Os10g0495050	77.000000	518.000000	1.289292	8.292896
Os10g0495075	0.000000	1903.000000	0.562587	0.000000
Os10g0495100	0.000000	1652.000000	0.662300	0.000000
Os10g0495200	20.000000	2949.000000	0.284377	1.715366
Os10g0495300	1333.000000	3015.000000	0.272470	116.713448
Os10g0495400	23.000000	1206.000000	0.880791	1.557413
Os10g0495416	17.000000	1383.000000	0.787458	1.122783
Os10g0495433	0.000000	285.000000	1.313012	0.000000
Os10g0495466	0.000000	558.000000	1.269000	0.000000
Os10g0495500	254.000000	2518.000000	0.376470	19.272751
Os10g0495600	153.000000	4412.000000	0.112560	22.159861
Os10g0495900	239.000000	777.000000	1.138258	19.437149
Os10g0496000	59.000000	1405.000000	0.776472	3.889971
Os10g0496550	0.000000	353.000000	1.334688	0.000000
Os10g0496600	0.000000	1153.000000	0.910425	0.000000
Os10g0496900	138.000000	2963.000000	0.281807	11.887531
Os10g0497000	1615.000000	3406.000000	0.211779	161.042815
Os10g0497100	102.000000	1455.000000	0.752007	6.705197
Os10g0497200	38.000000	2018.000000	0.521919	2.595111
Os10g0497300	54.000000	4748.000000	0.091804	8.910778
Os10g0497366	4.000000	2177.000000	0.470425	0.280936
Os10g0497400	2.000000	1848.000000	0.583115	0.133497
Os10g0497432	24.000000	2067.000000	0.505482	1.652197
Os10g0497466	8.000000	1135.000000	0.920660	0.550670
Os10g0497500	69.000000	1375.000000	0.791487	4.560360
Os10g0497550	13.000000	529.000000	1.283918	1.376724
Os10g0497600	9.000000	2418.000000	0.401875	0.666181
Os10g0497700	929.000000	1569.000000	0.698815	60.943425
Os10g0497750	485.000000	1205.000000	0.881344	32.847772
Os10g0497800	377.000000	1371.000000	0.793508	24.925795
Os10g0497900	42.000000	1602.000000	0.684077	2.756627
Os10g0498000	0.000000	1165.000000	0.903649	0.000000
Os10g0498100	1.000000	2069.000000	0.504822	0.068865
Os10g0498200	3.000000	1256.000000	0.853539	0.201282
Os10g0498300	4.000000	1182.000000	0.894117	0.272236
Os10g0498500	46.000000	810.000000	1.117543	3.655147
Os10g0498600	894.000000	3655.000000	0.180660	97.383557
Os10g0498700	1916.000000	4539.000000	0.104161	291.493013
Os10g0498800	58.000000	409.000000	1.329459	7.672310
Os10g0498900	3.000000	1359.000000	0.799598	0.198576
Os10g0499050	0.000000	358.000000	1.334877	0.000000
Os10g0499200	0.000000	1024.000000	0.985583	0.000000
Os10g0499400	1015.000000	1066.000000	0.960665	71.290800
Os10g0499500	10.000000	2420.000000	0.401350	0.740556
Os10g0499600	4.000000	1748.000000	0.622310	0.264489
Os10g0499700	0.000000	725.000000	1.170752	0.000000
Os10g0499800	1.000000	1075.000000	0.955379	0.070035
Os10g0500300	134.000000	1391.000000	0.783448	8.844316
Os10g0500350	82.000000	1404.000000	0.776968	5.406794
Os10g0500400	6.000000	657.000000	1.212422	0.541787
Os10g0500500	231.000000	1238.000000	0.863270	15.546802
Os10g0500600	675.000000	2395.000000	0.407959	49.691095
Os10g0500650	26.000000	290.000000	1.316131	4.899737
Os10g0500700	1959.000000	1815.000000	0.595779	130.307430
Os10g0501000	17.000000	1510.000000	0.725899	1.115558
Os10g0501100	0.000000	364.000000	1.334909	0.000000
Os10g0501200	1.000000	1889.000000	0.567745	0.067067
Os10g0501300	128.000000	1845.000000	0.584256	8.540968
Os10g0501401	3.000000	639.000000	1.223173	0.276076
Os10g0501500	2570.000000	1334.000000	0.812417	170.566953
Os10g0501700	0.000000	1365.000000	0.796548	0.000000
Os10g0501900	12.000000	1515.000000	0.723567	0.787384
Os10g0502000	35.000000	1048.000000	0.971294	2.473163
Os10g0502100	3.000000	614.000000	1.237822	0.283917
Os10g0502300	254.000000	703.000000	1.184374	21.942489
Os10g0502400	736.000000	2127.000000	0.486050	51.206550
Os10g0502450	665.000000	1798.000000	0.602406	44.161041
Os10g0502500	1277.000000	1359.000000	0.799598	84.527105
Os10g0502533	0.000000	181.000000	1.136770	0.000000
Os10g0502566	594.000000	687.000000	1.194208	52.077050
Os10g0502600	956.000000	2296.000000	0.435223	68.812964
Os10g0502900	461.000000	1543.000000	0.710634	30.240269
Os10g0503100	6.000000	1267.000000	0.847636	0.401848
Os10g0503200	41.000000	2400.000000	0.406628	3.021841
Os10g0503250	52.000000	993.000000	1.004228	3.750750
Os10g0503300	18.000000	277.000000	1.307368	3.575127
Os10g0503500	288.000000	2460.000000	0.391000	21.536594
Os10g0503550	0.000000	336.000000	1.332847	0.000000
Os10g0503600	26.000000	1167.000000	0.902524	1.775580
Os10g0503700	1434.000000	2311.000000	0.430978	103.559761
Os10g0503800	305.000000	1021.000000	0.987378	21.761416
Os10g0504100	47.000000	446.000000	1.319149	5.746001
Os10g0504200	84.000000	946.000000	1.032869	6.183574
Os10g0504500	0.000000	1314.000000	0.822798	0.000000
Os10g0504600	9.000000	1190.000000	0.889657	0.611462
Os10g0504650	0.000000	303.000000	1.322906	0.000000
Os10g0504900	0.000000	486.000000	1.303838	0.000000
Os10g0505000	0.000000	654.000000	1.214224	0.000000
Os10g0505500	0.000000	581.000000	1.256518	0.000000
Os10g0505700	122.000000	503.000000	1.296326	13.457797
Os10g0505900	2.000000	1607.000000	0.681870	0.131283
Os10g0506000	24.000000	1733.000000	0.628403	1.585151
Os10g0506100	43.000000	641.000000	1.221986	3.948577
Os10g0506200	40.000000	3186.000000	0.243960	3.701622
Os10g0506800	76.000000	2713.000000	0.331521	6.077839
Os10g0506900	0.000000	2143.000000	0.480995	0.000000
Os10g0507000	17.000000	4567.000000	0.102403	2.614576
Os10g0507150	0.000000	1032.000000	0.980805	0.000000
Os10g0507500	54.000000	829.000000	1.105618	4.237702
Os10g0507600	308.000000	1119.000000	0.929829	21.291883
Os10g0507700	0.000000	417.000000	1.327609	0.000000
Os10g0507800	288.000000	2034.000000	0.516495	19.718429
Os10g0508000	1.000000	2480.000000	0.385927	0.075152
Os10g0508050	0.000000	1572.000000	0.697463	0.000000
Os10g0508100	169.000000	1861.000000	0.578199	11.296914
Os10g0508300	0.000000	1324.000000	0.817593	0.000000
Os10g0508400	726.000000	1593.000000	0.688068	47.641568
Os10g0508500	36.000000	1797.000000	0.602798	2.390448
Os10g0508600	119.000000	686.000000	1.194820	10.442800
Os10g0508700	19.000000	1229.000000	0.868170	1.280836
Os10g0508900	0.000000	895.000000	1.064377	0.000000
Os10g0509000	14.000000	1912.000000	0.559296	0.941662
Os10g0509100	4401.000000	2182.000000	0.468891	309.400942
Os10g0509200	97.000000	1205.000000	0.881344	6.569554
Os10g0509401	210.000000	530.000000	1.283421	22.206021
Os10g0509600	0.000000	291.000000	1.316719	0.000000
Os10g0509700	1.000000	1286.000000	0.837521	0.066782
Os10g0509800	2.000000	693.000000	1.190528	0.174363
Os10g0509900	0.000000	639.000000	1.223173	0.000000
Os10g0510000	123.000000	1428.000000	0.765131	8.097245
Os10g0510050	89.000000	1153.000000	0.910425	6.098358
Os10g0510200	175.000000	871.000000	1.079327	13.389468
Os10g0510300	68.000000	1871.000000	0.574444	4.550761
Os10g0510400	638.000000	2721.000000	0.329798	51.137558
Os10g0510500	926.000000	1004.000000	0.997588	66.500102
Os10g0510700	140.000000	2353.000000	0.419309	10.206297
Os10g0511200	0.000000	879.000000	1.074336	0.000000
Os10g0511300	0.000000	279.000000	1.308857	0.000000
Os10g0511400	1076.000000	1985.000000	0.533284	73.112117
Os10g0511600	209.000000	2071.000000	0.504163	14.397660
Os10g0511800	41.000000	651.000000	1.216022	3.725271
Os10g0511900	266.000000	1618.000000	0.677037	17.465759
Os10g0512001	2.000000	939.000000	1.037169	0.147711
Os10g0512100	1.000000	1917.000000	0.557475	0.067305
Os10g0512400	350.000000	2088.000000	0.498595	24.181670
Os10g0512450	107.000000	620.000000	1.234340	10.056658
Os10g0512500	27.000000	2396.000000	0.407692	1.988113
Os10g0512700	238.000000	1595.000000	0.687179	15.618622
Os10g0512800	15.000000	3681.000000	0.177701	1.649426
Os10g0513200	26.000000	2295.000000	0.435508	1.871074
Os10g0513300	282.000000	2173.000000	0.471657	19.790641
Os10g0513400	14.000000	1637.000000	0.668764	0.919821
Os10g0513900	311.000000	1788.000000	0.606337	20.633611
Os10g0514300	0.000000	1641.000000	0.667034	0.000000
Os10g0514400	0.000000	1140.000000	0.917808	0.000000
Os10g0514425	0.000000	748.000000	1.156418	0.000000
Os10g0514450	1.000000	799.000000	1.124450	0.080059
Os10g0514500	6.000000	1578.000000	0.694767	0.393642
Os10g0514550	4.000000	1514.000000	0.724033	0.262466
Os10g0514600	0.000000	1848.000000	0.583115	0.000000
Os10g0514700	0.000000	1695.000000	0.644095	0.000000
Os10g0514901	3.000000	1649.000000	0.663588	0.197196
Os10g0515100	512.000000	1698.000000	0.642843	33.738361
Os10g0515200	519.000000	1899.000000	0.564056	34.851104
Os10g0515400	0.000000	1788.000000	0.606337	0.000000
Os10g0515900	40.000000	1871.000000	0.574444	2.676918
Os10g0516000	32.000000	1384.000000	0.786956	2.113294
Os10g0516100	5.000000	824.000000	1.108755	0.393644
Os10g0516150	1.000000	392.000000	1.332582	0.137694
Os10g0516200	22.000000	1551.000000	0.706978	1.443117
Os10g0516250	6.000000	544.000000	1.276328	0.621565
Os10g0516300	1185.000000	1807.000000	0.598889	78.760890
Os10g0516350	339.000000	1756.000000	0.619084	22.429644
Os10g0516400	204.000000	1109.000000	0.935593	14.141913
Os10g0516450	0.000000	1706.000000	0.639515	0.000000
Os10g0516500	2082.000000	1418.000000	0.770044	137.146731
Os10g0516551	411.000000	618.000000	1.235503	38.717369
Os10g0516600	0.000000	624.000000	1.232006	0.000000
Os10g0516701	1.000000	973.000000	1.016364	0.072733
Os10g0516800	1046.000000	3437.000000	0.207615	105.436301
Os10g0516900	2.000000	733.000000	1.165775	0.168348
Os10g0517050	5.000000	1298.000000	0.831184	0.333345
Os10g0517400	23.000000	1406.000000	0.775976	1.516320
Os10g0517500	2329.000000	1702.000000	0.641177	153.507170
Os10g0517800	28.000000	443.000000	1.320139	3.443745
Os10g0518000	1.000000	354.000000	1.334738	0.152229
Os10g0518100	563.000000	1979.000000	0.535377	38.220777
Os10g0518150	658.000000	391.000000	1.332729	90.824686
Os10g0518200	754.000000	415.000000	1.328093	98.399152
Os10g0518300	728.000000	1926.000000	0.554213	49.056320
Os10g0518400	0.000000	1832.000000	0.589222	0.000000
Os10g0518800	1082.000000	2981.000000	0.278538	93.729634
Os10g0518900	138.000000	1777.000000	0.610690	9.146761
Os10g0519300	613.000000	1680.000000	0.650391	40.352746
Os10g0519400	676.000000	1586.000000	0.691187	44.355218
Os10g0519500	19.000000	708.000000	1.181288	1.634034
Os10g0519600	105.000000	1810.000000	0.597721	6.980860
Os10g0519650	16.000000	522.000000	1.287358	1.712564
Os10g0519700	47.000000	944.000000	1.034096	3.463071
Os10g0519750	23.000000	635.000000	1.225541	2.125802
Os10g0519800	0.000000	1667.000000	0.655895	0.000000
Os10g0520100	88.000000	1260.000000	0.851389	5.900390
Os10g0520400	41.000000	1119.000000	0.929829	2.834309
Os10g0520600	583.000000	1746.000000	0.623119	38.543364
Os10g0520700	174.000000	1567.000000	0.699718	11.414417
Os10g0520900	0.000000	998.000000	1.001207	0.000000
Os10g0520950	0.000000	459.000000	1.314583	0.000000
Os10g0521000	374.000000	1986.000000	0.532936	25.416364
Os10g0521100	1.000000	761.000000	1.148286	0.082312
Os10g0521300	149.000000	1451.000000	0.753939	9.796686
Os10g0521400	189.000000	1388.000000	0.784949	12.477487
Os10g0521450	86.000000	714.000000	1.177576	7.357118
Os10g0521500	182.000000	1511.000000	0.725432	11.942812
Os10g0521550	129.000000	1152.000000	0.910991	8.841366
Os10g0521600	789.000000	2692.000000	0.336087	62.725934
Os10g0521700	250.000000	2130.000000	0.485098	17.403113
Os10g0521801	37.000000	722.000000	1.172616	3.143441
Os10g0521900	521.000000	1241.000000	0.861642	35.045764
Os10g0522000	96.000000	1674.000000	0.652926	6.317546
Os10g0522200	47.000000	1014.000000	0.991575	3.362257
Os10g0522400	738.000000	992.000000	1.004833	53.253388
Os10g0522500	86.000000	3259.000000	0.232751	8.154924
Os10g0522601	44.000000	2135.000000	0.483516	3.065775
Os10g0522700	3.000000	557.000000	1.269531	0.305154
Os10g0522800	4.000000	567.000000	1.264177	0.401389
Os10g0522900	88.000000	1515.000000	0.723567	5.774146
Os10g0523000	0.000000	1196.000000	0.886325	0.000000
Os10g0523100	195.000000	1338.000000	0.810354	12.936005
Os10g0523201	21.000000	1382.000000	0.787961	1.387085
Os10g0523700	1060.000000	1699.000000	0.642426	69.853140
Os10g0523900	0.000000	582.000000	1.255965	0.000000
Os10g0524000	0.000000	1667.000000	0.655895	0.000000
Os10g0524100	252.000000	1658.000000	0.659731	16.570888
Os10g0524300	249.000000	936.000000	1.039014	18.416131
Os10g0524400	1393.000000	6083.000000	0.043109	382.083840
Os10g0524500	23.000000	2044.000000	0.513133	1.577298
Os10g0524600	33.000000	2541.000000	0.370861	2.518804
Os10g0524700	42.000000	1756.000000	0.619084	2.778894
Os10g0524766	8.000000	479.000000	1.306773	0.919287
Os10g0524900	0.000000	1572.000000	0.697463	0.000000
Os10g0524850	0.000000	776.000000	1.138885	0.000000
Os10g0525000	3243.000000	1932.000000	0.552048	218.705234
Os10g0525101	1223.000000	922.000000	1.047646	91.070409
Os10g0525200	11.000000	1802.000000	0.600840	0.730761
Os10g0525301	3.000000	942.000000	1.035325	0.221254
Os10g0525400	37.000000	1094.000000	0.944287	2.576185
Os10g0525500	7.000000	881.000000	1.073090	0.532577
Os10g0525800	97.000000	1195.000000	0.886879	6.583180
Os10g0527400	1573.000000	1150.000000	0.912125	107.863124
Os10g0527601	5.000000	774.000000	1.140140	0.407537
Os10g0527800	293.000000	987.000000	1.007860	21.185882
Os10g0527900	0.000000	2706.000000	0.333036	0.000000
Os10g0528100	1786.000000	1066.000000	0.960665	125.443714
Os10g0528150	683.000000	974.000000	1.015755	49.655711
Os10g0528200	679.000000	925.000000	1.045794	50.486858
Os10g0528300	2373.000000	990.000000	1.006043	171.372959
Os10g0528400	5052.000000	929.000000	1.043326	374.907279
Os10g0528651	4130.000000	822.000000	1.110011	325.572410
Os10g0528900	1.000000	1134.000000	0.921231	0.068852
Os10g0529300	5.000000	996.000000	1.002415	0.360213
Os10g0529400	632.000000	955.000000	1.027352	46.333048
Os10g0529450	368.000000	676.000000	1.200923	32.604854
Os10g0529500	127.000000	866.000000	1.082449	9.744839
Os10g0529600	282.000000	2091.000000	0.497619	19.493732
Os10g0529700	228.000000	876.000000	1.076207	17.395278
Os10g0529800	0.000000	833.000000	1.103109	0.000000
Os10g0530200	0.000000	1159.000000	0.907032	0.000000
Os10g0530300	0.000000	342.000000	1.333720	0.000000
Os10g0530400	57.000000	1030.000000	0.981998	4.053437
Os10g0530500	4.000000	844.000000	1.096214	0.310970
Os10g0530600	0.000000	899.000000	1.061892	0.000000
Os10g0530750	0.000000	666.000000	1.206993	0.000000
Os10g0530800	492.000000	1401.000000	0.778459	32.447966
Os10g0530900	457.000000	1038.000000	0.977231	32.405441
Os10g0531300	56.000000	965.000000	1.021240	4.087233
Os10g0531400	57.000000	950.000000	1.030415	4.188278
Os10g0531700	0.000000	2409.000000	0.404244	0.000000
Os10g0531900	0.000000	1505.000000	0.728238	0.000000
Os10g0532000	0.000000	1346.000000	0.806242	0.000000
Os10g0532100	126.000000	3624.000000	0.184256	13.572428
Os10g0532150	97.000000	1437.000000	0.760734	6.382319
Os10g0532200	0.000000	1888.000000	0.568115	0.000000
Os10g0532300	90.000000	931.000000	1.042094	6.672407
Os10g0532600	2.000000	1060.000000	0.964199	0.140752
Os10g0532800	11.000000	3757.000000	0.169342	1.243604
Os10g0533000	70.000000	3675.000000	0.178379	7.680575
Os10g0533100	21.000000	951.000000	1.029802	1.542345
Os10g0533150	1.000000	1710.000000	0.637857	0.065944
Os10g0533200	36.000000	1324.000000	0.817593	2.392069
Os10g0533500	1.000000	1172.000000	0.899715	0.068213
Os10g0533600	1082.000000	1560.000000	0.702886	70.976490
Os10g0533701	149.000000	406.000000	1.330093	19.846080
Os10g0533800	0.000000	2124.000000	0.487004	0.000000
Os10g0533900	382.000000	1072.000000	0.957139	26.778736
Os10g0534100	59.000000	2056.000000	0.509127	4.054147
Os10g0534400	3.000000	1145.000000	0.914963	0.205972
Os10g0534500	948.000000	4212.000000	0.127330	127.140745
Os10g0534600	847.000000	3007.000000	0.273885	73.973771
Os10g0534700	54.000000	2121.000000	0.487960	3.752888
Os10g0534801	25.000000	2241.000000	0.451153	1.778568
Os10g0534900	275.000000	2397.000000	0.407426	20.254076
Os10g0535575	0.000000	505.000000	1.295409	0.000000
Os10g0535600	184.000000	967.000000	1.020020	13.417736
Os10g0535800	3372.000000	983.000000	1.010286	244.222792
Os10g0535900	8.000000	941.000000	1.035939	0.590286
Os10g0536000	1737.000000	852.000000	1.091204	134.384931
Os10g0536050	601.000000	439.000000	1.321421	74.518672
Os10g0536100	3282.000000	1292.000000	0.834347	218.990667
Os10g0536400	1120.000000	1004.000000	0.997588	80.432088
Os10g0536450	650.000000	571.000000	1.262008	64.880129
Os10g0536500	2.000000	774.000000	1.140140	0.163015
Os10g0536600	0.000000	231.000000	1.255083	0.000000
Os10g0536700	0.000000	1421.000000	0.768567	0.000000
Os10g0536900	0.000000	1005.000000	0.996986	0.000000
Os10g0537100	5.000000	1001.000000	0.999397	0.359496
Os10g0537300	978.000000	3542.000000	0.194138	102.300030
Os10g0537400	0.000000	588.000000	1.252624	0.000000
Os10g0537450	200.000000	1211.000000	0.878035	13.529146
Os10g0537500	492.000000	1283.000000	0.839111	32.871184
Os10g0537600	265.000000	3185.000000	0.244117	24.515127
Os10g0537800	1.000000	1404.000000	0.776968	0.065937
Os10g0538200	3.000000	1401.000000	0.778459	0.197853
Os10g0538450	0.000000	1165.000000	0.903649	0.000000
Os10g0538600	0.000000	1375.000000	0.791487	0.000000
Os10g0538950	1.000000	1034.000000	0.979613	0.071010
Os10g0539200	0.000000	1570.000000	0.698364	0.000000
Os10g0539350	3.000000	1283.000000	0.839111	0.200434
Os10g0539400	76.000000	1735.000000	0.627588	5.020376
Os10g0539500	241.000000	546.000000	1.275295	24.894892
Os10g0539600	29.000000	2072.000000	0.503834	1.998102
Os10g0539650	11.000000	928.000000	1.043943	0.816703
Os10g0539700	62.000000	2783.000000	0.316755	5.058841
Os10g0539900	114.000000	2799.000000	0.313476	9.345321
Os10g0539950	80.000000	2112.000000	0.490838	5.550788
Os10g0540000	9.000000	444.000000	1.319812	1.104699
Os10g0540050	15.000000	876.000000	1.076207	1.144426
Os10g0540100	41.000000	2945.000000	0.285116	3.512154
Os10g0540200	21.000000	2298.000000	0.434655	1.512242
Os10g0540250	0.000000	423.000000	1.326075	0.000000
Os10g0540300	3.000000	3426.000000	0.209083	0.301240
Os10g0540550	0.000000	633.000000	1.226721	0.000000
Os10g0540800	2.000000	3310.000000	0.225239	0.192955
Os10g0540900	0.000000	1563.000000	0.701526	0.000000
Os10g0541000	116.000000	2075.000000	0.502847	7.996508
Os10g0541200	2375.000000	2469.000000	0.388709	177.997804
Os10g0541600	0.000000	1516.000000	0.723101	0.000000
Os10g0541700	1.000000	1576.000000	0.695665	0.065606
Os10g0541800	12.000000	769.000000	1.143274	0.981750
Os10g0542100	0.000000	651.000000	1.216022	0.000000
Os10g0542200	3228.000000	2111.000000	0.491158	223.934037
Os10g0542266	1751.000000	1355.000000	0.801638	115.948541
Os10g0542400	1014.000000	1195.000000	0.886879	68.817988
Os10g0542550	684.000000	1087.000000	0.948363	47.725272
Os10g0542700	16.000000	936.000000	1.039014	1.183366
Os10g0542750	14.000000	825.000000	1.108128	1.101490
Os10g0542800	877.000000	2132.000000	0.484465	61.072616
Os10g0542900	3518.000000	1072.000000	0.957139	246.616732
Os10g0543150	0.000000	411.000000	1.329018	0.000000
Os10g0543400	159.000000	528.000000	1.284413	16.863776
Os10g0543500	20.000000	1471.000000	0.744326	1.313865
Os10g0543800	0.000000	1358.000000	0.800108	0.000000
Os10g0544200	27.000000	1544.000000	0.710176	1.771116
Os10g0544500	839.000000	1796.000000	0.603190	55.705480
Os10g0544600	2563.000000	3011.000000	0.273177	224.125267
Os10g0544950	716.000000	1047.000000	0.971886	50.611285
Os10g0544900	1880.000000	1791.000000	0.605155	124.764792
Os10g0544933	178.000000	255.000000	1.287099	39.008969
Os10g0544966	617.000000	1751.000000	0.621098	40.807047
Os10g0545000	688.000000	1711.000000	0.637443	45.372584
Os10g0545100	20.000000	1019.000000	0.988576	1.428046
Os10g0545200	73.000000	1238.000000	0.863270	4.913059
Os10g0545300	402.000000	1277.000000	0.842300	26.882207
Os10g0545500	0.000000	784.000000	1.133866	0.000000
Os10g0545600	40.000000	2030.000000	0.517845	2.736909
Os10g0545700	2725.000000	2872.000000	0.298950	228.286186
Os10g0545800	716.000000	1162.000000	0.905340	48.954404
Os10g0546100	0.000000	775.000000	1.139513	0.000000
Os10g0546200	260.000000	3413.000000	0.210831	25.989549
Os10g0546300	942.000000	3728.000000	0.172481	105.372956
Os10g0546400	621.000000	866.000000	1.082449	47.649962
Os10g0546600	34.000000	1875.000000	0.572949	2.276452
Os10g0546900	50.000000	979.000000	1.012715	3.627410
Os10g0547000	8.000000	4141.000000	0.133070	1.044243
Os10g0547200	1.000000	1081.000000	0.951867	0.069903
Os10g0547400	0.000000	1322.000000	0.818632	0.000000
Os10g0547500	0.000000	2055.000000	0.509459	0.000000
Os10g0547650	0.000000	1620.000000	0.676161	0.000000
Os10g0547800	0.000000	875.000000	1.076831	0.000000
