Gene	count	length	Bias	TPM_ModelBD
Os01g0343780	19.000000	477.000000	1.286175	2.817333
Os01g0344620	0.000000	6107.000000	0.057822	0.000000
Os01g0346400	0.000000	1629.000000	0.697657	0.000000
Os01g0346250	146.000000	1264.000000	0.861902	12.191322
Os01g0346600	51.000000	1469.000000	0.765800	4.124164
Os01g0346700	84.000000	1023.000000	0.987380	7.565235
Os01g0347000	0.000000	3248.000000	0.270328	0.000000
Os01g0347100	52.000000	2686.000000	0.375029	4.696079
Os01g0347150	3.000000	556.000000	1.249046	0.392980
Os01g0347200	27.000000	2058.000000	0.542393	2.200431
Os01g0347300	3.000000	1311.000000	0.838986	0.248123
Os01g0347500	0.000000	296.000000	1.317274	0.000000
Os01g0347600	0.000000	1387.000000	0.803042	0.000000
Os01g0348000	0.000000	296.000000	1.317274	0.000000
Os01g0348600	784.000000	2710.000000	0.369795	71.168650
Os01g0348700	874.000000	839.000000	1.090706	86.885034
Os01g0348800	0.000000	604.000000	1.223854	0.000000
Os01g0348900	0.000000	684.000000	1.179511	0.000000
Os01g0349000	0.000000	1589.000000	0.714141	0.000000
Os01g0349400	881.000000	1530.000000	0.739123	70.871404
Os01g0349600	135.000000	1359.000000	0.816124	11.072889
Os01g0349800	1.000000	1721.000000	0.661101	0.079957
Os01g0350000	0.000000	1711.000000	0.664984	0.000000
Os01g0350100	3.000000	1478.000000	0.761809	0.242384
Os01g0350300	4.000000	1967.000000	0.572210	0.323298
Os01g0350500	0.000000	2146.000000	0.515027	0.000000
Os01g0350900	639.000000	2330.000000	0.462194	53.978798
Os01g0351100	27.000000	1109.000000	0.941132	2.353341
Os01g0351200	53.000000	2252.000000	0.483891	4.424486
Os01g0351300	410.000000	3039.000000	0.305181	40.216028
Os01g0351500	0.000000	518.000000	1.267753	0.000000
Os01g0351800	1.000000	1670.000000	0.681134	0.079975
Os01g0352100	12.000000	1404.000000	0.795190	0.977791
Os01g0352200	3.000000	652.000000	1.197499	0.349544
Os01g0352751	0.000000	125.000000	0.980926	0.000000
Os01g0353400	0.000000	687.000000	1.177812	0.000000
Os01g0353501	0.000000	599.000000	1.226542	0.000000
Os01g0353600	0.000000	781.000000	1.124017	0.000000
Os01g0353633	0.000000	483.000000	1.283618	0.000000
Os01g0353900	32.000000	1722.000000	0.660714	2.558623
Os01g0354175	0.000000	597.000000	1.227613	0.000000
Os01g0354200	0.000000	1455.000000	0.772046	0.000000
Os01g0354450	0.000000	856.000000	1.080977	0.000000
Os01g0354700	2.000000	1101.000000	0.945368	0.174801
Os01g0355100	20.000000	3131.000000	0.289294	2.008678
Os01g0355175	24.000000	1675.000000	0.679145	1.919275
Os01g0355250	0.000000	435.000000	1.302378	0.000000
Os01g0355400	0.000000	540.000000	1.257082	0.000000
Os01g0355500	711.000000	3395.000000	0.248329	76.719512
Os01g0355600	548.000000	3669.000000	0.212211	64.027851
Os01g0355700	0.000000	1414.000000	0.790604	0.000000
Os01g0355800	0.000000	918.000000	1.045748	0.000000
Os01g0355900	353.000000	2030.000000	0.551399	28.688998
Os01g0356400	5139.000000	5087.000000	0.096984	947.590901
Os01g0356450	0.000000	467.000000	1.290313	0.000000
Os01g0356500	57.000000	1676.000000	0.678747	4.558225
Os01g0356800	0.000000	16029.000000	6.909913e-03	0.000000
Os01g0356900	1.000000	1799.000000	0.631554	0.080068
Os01g0356951	0.000000	633.000000	1.208038	0.000000
Os01g0357100	3741.000000	2595.000000	0.395575	331.531464
Os01g0357150	3712.000000	2082.000000	0.534789	303.282919
Os01g0357200	0.000000	636.000000	1.206382	0.000000
Os01g0357400	0.000000	1397.000000	0.798415	0.000000
Os01g0357500	1.000000	477.000000	1.286175	0.148281
Os01g0357800	241.000000	4265.000000	0.151623	33.902916
Os01g0357900	168.000000	729.000000	1.153876	18.168768
Os01g0358100	1.000000	745.000000	1.144704	0.106673
Os01g0358300	730.000000	1685.000000	0.675182	58.372036
Os01g0358400	873.000000	1035.000000	0.980836	78.231304
Os01g0358551	530.000000	960.000000	1.022178	49.133911
Os01g0358700	1.000000	1718.000000	0.662264	0.079956
Os01g0358800	2.000000	636.000000	1.206382	0.237132
Os01g0358900	1.000000	339.000000	1.322072	0.202978
Os01g0359400	39.000000	5363.000000	0.083931	7.882007
Os01g0359600	101.000000	4027.000000	0.173227	13.171280
Os01g0359800	33.000000	3940.000000	0.181936	4.187956
Os01g0360100	20.000000	2317.000000	0.465741	1.686018
Os01g0360150	4.000000	575.000000	1.239249	0.510665
Os01g0360200	933.000000	3338.000000	0.256627	99.082229
Os01g0360333	548.000000	2564.000000	0.402834	48.265786
Os01g0360600	294.000000	1081.000000	0.956020	25.879618
Os01g0361000	1.000000	2900.000000	0.330924	0.094793
Os01g0361500	729.000000	2262.000000	0.481053	60.945960
Os01g0361700	0.000000	465.000000	1.291122	0.000000
Os01g0361800	135.000000	3205.000000	0.277143	13.826274
Os01g0362000	48.000000	2428.000000	0.436322	4.121815
Os01g0362100	165.000000	2482.000000	0.422699	14.307194
Os01g0362400	0.000000	611.000000	1.220071	0.000000
Os01g0362533	0.000000	621.000000	1.214627	0.000000
Os01g0362800	0.000000	1078.000000	0.957625	0.000000
Os01g0363000	0.000000	725.000000	1.156166	0.000000
Os01g0363300	171.000000	1023.000000	0.987380	15.400656
Os01g0363500	416.000000	3084.000000	0.297300	41.275060
Os01g0363600	40.000000	974.000000	1.014384	3.683001
Os01g0363900	510.000000	4040.000000	0.171964	66.781080
Os01g0363950	16.000000	401.000000	1.312743	2.765023
Os01g0364000	42.000000	2440.000000	0.433256	3.614244
Os01g0364100	30.000000	2189.000000	0.502161	2.482762
Os01g0364400	736.000000	2853.000000	0.340129	68.997836
Os01g0364412	139.000000	745.000000	1.144704	14.827512
Os01g0364450	0.000000	621.000000	1.214627	0.000000
Os01g0364800	7.000000	2188.000000	0.502457	0.579235
Os01g0364900	0.000000	645.000000	1.201396	0.000000
Os01g0365000	13.000000	2784.000000	0.354124	1.199558
Os01g0365300	0.000000	1057.000000	0.968913	0.000000
Os01g0366100	0.000000	3616.000000	0.218736	0.000000
Os01g0366300	0.000000	2602.000000	0.393954	0.000000
Os01g0366400	0.000000	1936.000000	0.582733	0.000000
Os01g0366501	0.000000	2103.000000	0.528223	0.000000
Os01g0367100	0.000000	1397.000000	0.798415	0.000000
Os01g0367201	0.000000	704.000000	1.168155	0.000000
Os01g0367300	0.000000	3056.000000	0.302178	0.000000
Os01g0367400	1.000000	1975.000000	0.569525	0.080877
Os01g0367450	0.000000	819.000000	1.102177	0.000000
Os01g0367500	0.000000	3048.000000	0.303587	0.000000
Os01g0367700	0.000000	2161.000000	0.510502	0.000000
Os01g0367900	0.000000	3749.000000	0.202750	0.000000
Os01g0368000	0.000000	1377.000000	0.807693	0.000000
Os01g0368500	0.000000	957.000000	1.023852	0.000000
Os01g0368600	0.000000	697.000000	1.172138	0.000000
Os01g0368700	0.000000	1064.000000	0.965140	0.000000
Os01g0368900	0.000000	766.000000	1.132642	0.000000
Os01g0369000	925.000000	3029.000000	0.306961	90.502754
Os01g0369200	2.000000	2632.000000	0.387085	0.178583
Os01g0369300	0.000000	2750.000000	0.361238	0.000000
Os01g0369366	0.000000	1246.000000	0.870817	0.000000
Os01g0369500	0.000000	1164.000000	0.912388	0.000000
Os01g0369600	0.000000	2514.000000	0.414830	0.000000
Os01g0369700	98.000000	909.000000	1.050833	9.333223
Os01g0369800	71.000000	449.000000	1.297339	11.088217
Os01g0369900	315.000000	2708.000000	0.370228	28.582176
Os01g0369950	186.000000	1064.000000	0.965140	16.477221
Os01g0370000	3.000000	1609.000000	0.705853	0.240300
Os01g0370200	2.000000	896.000000	1.058196	0.191893
Os01g0370400	1.000000	672.000000	1.186286	0.114115
Os01g0370600	0.000000	249.000000	1.294273	0.000000
Os01g0370750	0.000000	1549.000000	0.730990	0.000000
Os01g0370900	0.000000	753.000000	1.140111	0.000000
Os01g0371200	373.000000	972.000000	1.015495	34.376988
Os01g0371300	193.000000	667.000000	1.189099	22.136883
Os01g0371400	5.000000	600.000000	1.226005	0.618343
Os01g0371500	0.000000	919.000000	1.045184	0.000000
Os01g0372100	2.000000	913.000000	1.048572	0.190048
Os01g0372350	5.000000	1761.000000	0.645786	0.399968
Os01g0372400	32.000000	821.000000	1.101029	3.220410
Os01g0372450	24.000000	655.000000	1.195824	2.787442
Os01g0372500	0.000000	1590.000000	0.713724	0.000000
Os01g0372700	1085.000000	2113.000000	0.525124	88.955188
Os01g0372866	626.000000	1735.000000	0.655701	50.057795
Os01g0373200	0.000000	563.000000	1.245467	0.000000
Os01g0373400	2.000000	1799.000000	0.631554	0.160137
Os01g0373500	0.000000	2331.000000	0.461923	0.000000
Os01g0373700	6.000000	643.000000	1.202506	0.705921
Os01g0373800	1.000000	563.000000	1.245467	0.129737
Os01g0374000	0.000000	844.000000	1.087842	0.000000
Os01g0374100	0.000000	441.000000	1.300267	0.000000
Os01g0374200	3.000000	2208.000000	0.496580	0.248907
Os01g0374501	0.000000	849.000000	1.084980	0.000000
Os01g0374600	0.000000	1650.000000	0.689147	0.000000
Os01g0374900	144.000000	1302.000000	0.843334	11.930404
Os01g0375000	341.000000	2241.000000	0.487032	28.422203
Os01g0375100	147.000000	3858.000000	0.190577	18.188130
Os01g0375200	145.000000	2045.000000	0.546556	11.801658
Os01g0375500	0.000000	864.000000	1.076408	0.000000
Os01g0376200	8.000000	524.000000	1.264890	1.098017
Os01g0376600	8.000000	523.000000	1.265370	1.099699
Os01g0376700	266.000000	1608.000000	0.706266	21.307407
Os01g0377000	32.000000	1784.000000	0.637135	2.561101
Os01g0377250	15.000000	705.000000	1.167586	1.657740
Os01g0377500	503.000000	1841.000000	0.616177	40.337732
Os01g0377700	208.000000	2528.000000	0.411435	18.192313
Os01g0378100	4.000000	3052.000000	0.302882	0.393645
Os01g0379101	0.000000	667.000000	1.189099	0.000000
Os01g0379400	31.000000	2144.000000	0.515634	2.550931
Os01g0379800	0.000000	2994.000000	0.313279	0.000000
Os01g0380800	190.000000	1280.000000	0.854042	15.811292
Os01g0381325	0.000000	552.000000	1.251075	0.000000
Os01g0382000	3.000000	823.000000	1.099881	0.301494
Os01g0382200	0.000000	1445.000000	0.776536	0.000000
Os01g0382400	51.000000	750.000000	1.141834	5.417625
Os01g0382450	0.000000	794.000000	1.116542	0.000000
Os01g0382500	0.000000	1540.000000	0.734832	0.000000
Os01g0382700	347.000000	1216.000000	0.885845	29.304968
Os01g0382900	0.000000	1526.000000	0.740845	0.000000
Os01g0383001	0.000000	897.000000	1.057629	0.000000
Os01g0383100	1.000000	2326.000000	0.463283	0.084420
Os01g0383700	2448.000000	4058.000000	0.170233	322.373278
Os01g0383900	61.000000	2332.000000	0.461651	5.154545
Os01g0384300	90.000000	2231.000000	0.489906	7.490889
Os01g0384375	0.000000	4156.000000	0.161131	0.000000
Os01g0384450	0.000000	688.000000	1.177245	0.000000
Os01g0384800	2179.000000	817.000000	1.103325	219.904763
Os01g0384901	0.000000	5973.000000	0.061712	0.000000
Os01g0385000	0.000000	782.000000	1.123442	0.000000
Os01g0385400	3.000000	2301.000000	0.470144	0.252276
Os01g0386500	0.000000	1776.000000	0.640131	0.000000
Os01g0386600	0.000000	318.000000	1.321218	0.000000
Os01g0386700	0.000000	1294.000000	0.847214	0.000000
Os01g0387133	15.000000	573.000000	1.240292	1.920064
Os01g0387566	0.000000	615.000000	1.217898	0.000000
Os01g0387865	0.000000	2948.000000	0.321789	0.000000
Os01g0388000	3.000000	1060.000000	0.967295	0.266170
Os01g0388101	0.000000	435.000000	1.302378	0.000000
Os01g0388200	16.000000	1223.000000	0.882320	1.348872
Os01g0388500	148.000000	824.000000	1.099307	14.863414
Os01g0388700	3.000000	1079.000000	0.957089	0.264271
Os01g0389200	6.000000	967.000000	1.018276	0.554322
Os01g0389700	796.000000	921.000000	1.044056	75.306558
Os01g0390300	144.000000	1905.000000	0.593446	11.587488
Os01g0390400	639.000000	3069.000000	0.299903	63.157726
Os01g0390600	48.000000	2745.000000	0.362296	4.390744
Os01g0390900	505.000000	3950.000000	0.180911	64.288224
Os01g0391100	22.000000	5122.000000	0.095206	4.104133
Os01g0391500	117.000000	2141.000000	0.516545	9.624195
Os01g0391600	1.000000	2208.000000	0.496580	0.082969
Os01g0391800	2.000000	1681.000000	0.676765	0.159929
Os01g0391951	0.000000	63.000000	0.985015	0.000000
Os01g0392100	145.000000	794.000000	1.116542	14.879056
Os01g0392600	4.000000	4014.000000	0.174499	0.519508
Os01g0392800	33.000000	2678.000000	0.376791	2.975133
Os01g0393000	419.000000	1321.000000	0.834178	34.590397
Os01g0393100	0.000000	1583.000000	0.716645	0.000000
Os01g0393200	0.000000	468.000000	1.289907	0.000000
Os01g0393300	0.000000	878.000000	1.068426	0.000000
Os01g0393400	0.000000	624.000000	1.212985	0.000000
Os01g0495200	0.000000	840.000000	1.090133	0.000000
Os01g0495701	188.000000	1531.000000	0.738692	15.122445
Os01g0444100	2.000000	264.000000	1.304243	0.528410
Os01g0495900	595.000000	2232.000000	0.489618	49.530041
Os01g0496900	66.000000	2523.000000	0.412644	5.767050
Os01g0497400	0.000000	672.000000	1.186286	0.000000
Os01g0498200	1774.000000	1118.000000	0.936382	154.156460
Os01g0498300	290.000000	1803.000000	0.630073	23.222775
Os01g0498802	1.000000	1102.000000	0.944838	0.087370
Os01g0499300	366.000000	2264.000000	0.480488	30.607338
Os01g0500100	2.000000	465.000000	1.291122	0.303049
Os01g0500400	113.000000	945.000000	1.030564	10.555398
Os01g0500500	274.000000	2795.000000	0.351854	25.345982
Os01g0500600	130.000000	2755.000000	0.360183	11.917964
Os01g0500750	11.000000	792.000000	1.117692	1.130442
Os01g0500825	1.000000	1102.000000	0.944838	0.087370
Os01g0500900	193.000000	1739.000000	0.654167	15.433785
Os01g0501000	128.000000	1100.000000	0.945899	11.191177
Os01g0501700	1820.000000	1397.000000	0.798415	148.439441
Os01g0501800	27213.000000	1331.000000	0.829394	2242.542530
Os01g0502300	0.000000	900.000000	1.055928	0.000000
Os01g0502400	546.000000	1642.000000	0.692377	43.689790
Os01g0502700	2.000000	931.000000	1.038424	0.188195
Os01g0502800	18.000000	964.000000	1.019947	1.665408
Os01g0502900	7.000000	396.000000	1.314007	1.223794
Os01g0503400	957.000000	5657.000000	0.072212	213.119035
Os01g0504100	170.000000	1341.000000	0.824633	13.984996
Os01g0504300	0.000000	101.000000	0.962190	0.000000
Os01g0504500	78.000000	5138.000000	0.094406	14.628664
Os01g0504950	1996.000000	5765.000000	0.068398	460.488217
Os01g0505400	1888.000000	4129.000000	0.163585	254.283245
Os01g0505500	6.000000	1671.000000	0.680736	0.479843
Os01g0505600	2.000000	890.000000	1.061602	0.192567
Os01g0505700	62.000000	1243.000000	0.872311	5.201786
Os01g0505866	31.000000	668.000000	1.188537	3.552022
Os01g0506100	68.000000	2249.000000	0.484746	5.674250
Os01g0506200	196.000000	2097.000000	0.530090	16.040234
Os01g0507000	153.000000	1681.000000	0.676765	12.234581
Os01g0507300	421.000000	1423.000000	0.786496	34.220298
Os01g0507500	445.000000	1367.000000	0.812368	36.453726
Os01g0507700	1492.000000	1022.000000	0.987927	134.430040
Os01g0507900	557.000000	1256.000000	0.865855	46.593292
Os01g0508000	207.000000	1832.000000	0.619441	16.593871
Os01g0508050	12.000000	475.000000	1.287015	1.785694
Os01g0508100	135.000000	571.000000	1.241333	17.326565
Os01g0508300	0.000000	2289.000000	0.473474	0.000000
Os01g0508500	269.000000	739.000000	1.148146	28.841225
Os01g0509400	1.000000	867.000000	1.074696	0.097633
Os01g0509700	1.000000	2011.000000	0.557596	0.081128
Os01g0509750	0.000000	426.000000	1.305397	0.000000
Os01g0509800	0.000000	357.000000	1.320964	0.000000
Os01g0509900	2.000000	2014.000000	0.556613	0.162301
Os01g0510100	1285.000000	1580.000000	0.717900	103.058818
Os01g0510200	10.000000	607.000000	1.222236	1.226195
Os01g0510500	267.000000	2012.000000	0.557268	21.663192
Os01g0510600	769.000000	1380.000000	0.806295	62.871846
Os01g0510701	9.000000	598.000000	1.227078	1.115764
Os01g0510800	841.000000	2077.000000	0.536364	68.675652
Os01g0510901	108.000000	5548.000000	0.076318	23.204081
Os01g0511000	243.000000	1415.000000	0.790146	19.771764
Os01g0511100	191.000000	1030.000000	0.983559	17.151365
Os01g0511200	250.000000	1470.000000	0.765356	20.214469
Os01g0511300	211.000000	1514.000000	0.746036	16.994166
Os01g0511400	0.000000	713.000000	1.163024	0.000000
Os01g0511600	264.000000	2715.000000	0.368714	23.990947
Os01g0511700	42.000000	1352.000000	0.819424	3.448790
Os01g0511800	26.000000	3074.000000	0.299032	2.573086
Os01g0512100	279.000000	1630.000000	0.697249	22.332211
Os01g0512200	145.000000	3135.000000	0.288623	14.578137
Os01g0512400	2.000000	610.000000	1.220613	0.244357
Os01g0512700	0.000000	733.000000	1.151585	0.000000
Os01g0512800	0.000000	696.000000	1.172706	0.000000
Os01g0513100	312.000000	804.000000	1.110794	31.781044
Os01g0513200	213.000000	3715.000000	0.206714	25.232084
Os01g0513400	560.000000	1910.000000	0.591705	45.076723
Os01g0513500	17.000000	1515.000000	0.745602	1.369091
Os01g0513700	255.000000	904.000000	1.053662	24.354171
Os01g0513800	297.000000	1348.000000	0.821315	24.403931
Os01g0513850	162.000000	854.000000	1.082120	15.947206
Os01g0513900	1.000000	3779.000000	0.199319	0.120775
Os01g0513950	0.000000	313.000000	1.320620	0.000000
Os01g0514000	229.000000	977.000000	1.012718	21.055013
Os01g0514300	428.000000	3977.000000	0.178176	54.946825
Os01g0514450	1.000000	909.000000	1.050833	0.095237
Os01g0514600	1.000000	2536.000000	0.409508	0.087597
Os01g0514700	45.000000	2616.000000	0.390733	4.004952
Os01g0514850	30.000000	2395.000000	0.444866	2.561471
Os01g0515300	99.000000	3653.000000	0.214159	11.512064
Os01g0516200	0.000000	1617.000000	0.702564	0.000000
Os01g0516600	111.000000	2387.000000	0.446963	9.464598
Os01g0516625	5.000000	1485.000000	0.758719	0.403707
Os01g0516700	31.000000	3077.000000	0.298511	3.070267
Os01g0516900	0.000000	3445.000000	0.241282	0.000000
Os01g0517500	0.000000	1457.000000	0.771151	0.000000
Os01g0517800	0.000000	1228.000000	0.879809	0.000000
Os01g0517900	3.000000	1065.000000	0.964602	0.265660
Os01g0518000	0.000000	896.000000	1.058196	0.000000
Os01g0518300	0.000000	588.000000	1.232408	0.000000
Os01g0518400	9.000000	2383.000000	0.448015	0.766883
Os01g0518500	230.000000	2287.000000	0.474031	19.300019
Os01g0518550	118.000000	1994.000000	0.563198	9.558702
Os01g0518651	0.000000	2346.000000	0.457867	0.000000
Os01g0518800	1.000000	1064.000000	0.965140	0.088587
Os01g0519050	4.000000	2063.000000	0.540800	0.326158
Os01g0519100	18.000000	1269.000000	0.859439	1.501408
Os01g0519400	235.000000	1775.000000	0.640507	18.803938
Os01g0519700	0.000000	738.000000	1.148720	0.000000
Os01g0520180	0.000000	483.000000	1.283618	0.000000
Os01g0520340	2.000000	4002.000000	0.175682	0.258778
Os01g0520500	0.000000	690.000000	1.176112	0.000000
Os01g0520600	17.000000	4012.000000	0.174696	2.206525
Os01g0520800	34.000000	973.000000	1.014939	3.132053
Os01g0521200	16.000000	1923.000000	0.587202	1.289009
Os01g0521250	2.000000	465.000000	1.291122	0.303049
Os01g0521400	335.000000	1640.000000	0.693187	26.807344
Os01g0521500	440.000000	2189.000000	0.502161	36.413848
Os01g0521550	250.000000	1884.000000	0.600813	20.091988
Os01g0521600	0.000000	2791.000000	0.352678	0.000000
Os01g0522100	0.000000	1015.000000	0.991758	0.000000
Os01g0522400	0.000000	2064.000000	0.540482	0.000000
Os01g0522800	0.000000	1167.000000	0.910840	0.000000
Os01g0522950	0.000000	978.000000	1.012163	0.000000
Os01g0523000	0.000000	739.000000	1.148146	0.000000
Os01g0523100	1.000000	3123.000000	0.290641	0.100225
Os01g0523250	0.000000	2960.000000	0.319546	0.000000
Os01g0523401	0.000000	451.000000	1.296587	0.000000
Os01g0523600	0.000000	800.000000	1.113093	0.000000
Os01g0523800	0.000000	1125.000000	0.932700	0.000000
Os01g0524251	1.000000	1325.000000	0.832261	0.082495
Os01g0524400	8.000000	1196.000000	0.895980	0.679147
Os01g0524500	156.000000	1394.000000	0.799801	12.728672
Os01g0524700	441.000000	3541.000000	0.228337	49.617937
Os01g0525100	0.000000	793.000000	1.117117	0.000000
Os01g0525350	0.000000	801.000000	1.112518	0.000000
Os01g0525500	1.000000	932.000000	1.037861	0.094048
Os01g0525700	1.000000	526.000000	1.263928	0.136834
Os01g0525701	0.000000	373.000000	1.318786	0.000000
Os01g0525800	1.000000	557.000000	1.248537	0.130812
Os01g0526100	126.000000	1531.000000	0.738692	10.135256
Os01g0526200	248.000000	1661.000000	0.684729	19.836571
Os01g0527400	446.000000	2416.000000	0.439410	38.218312
Os01g0527600	72.000000	3932.000000	0.182760	9.114658
Os01g0527700	227.000000	1612.000000	0.704618	18.180679
Os01g0527801	11.000000	342.000000	1.321996	2.213295
Os01g0527900	0.000000	1785.000000	0.636762	0.000000
Os01g0528000	14.000000	802.000000	1.111943	1.428151
Os01g0528300	1.000000	1089.000000	0.951749	0.087771
Os01g0528800	2231.000000	1322.000000	0.833698	184.145949
Os01g0529800	5.000000	1932.000000	0.584105	0.403065
Os01g0530100	0.000000	843.000000	1.088414	0.000000
Os01g0530300	63.000000	660.000000	1.193027	7.278628
Os01g0530316	20.000000	243.000000	1.289437	5.806665
Os01g0530341	0.000000	708.000000	1.165876	0.000000
Os01g0530366	119.000000	427.000000	1.305071	19.426211
Os01g0530400	268.000000	2750.000000	0.361238	24.542110
Os01g0530450	0.000000	332.000000	1.322066	0.000000
Os01g0530500	34.000000	1384.000000	0.804435	2.778145
Os01g0530650	79.000000	707.000000	1.166446	8.714573
Os01g0531000	112.000000	1168.000000	0.910325	9.582569
Os01g0531200	124.000000	3187.000000	0.280049	12.638899
Os01g0531300	0.000000	886.000000	1.063875	0.000000
Os01g0531400	4.000000	1156.000000	0.916527	0.343447
Os01g0531500	306.000000	1086.000000	0.953349	26.887031
Os01g0532100	0.000000	1921.000000	0.587893	0.000000
Os01g0532200	535.000000	1873.000000	0.604707	42.970836
Os01g0532300	179.000000	1219.000000	0.884333	15.105556
Os01g0532600	58.000000	1587.000000	0.714975	4.650113
Os01g0532700	42.000000	2396.000000	0.444605	3.586670
Os01g0532750	23.000000	1321.000000	0.834178	1.898757
Os01g0532800	75.000000	1112.000000	0.939546	6.530422
Os01g0533000	90.000000	1944.000000	0.579999	7.261425
Os01g0533100	25.000000	1766.000000	0.643896	2.000031
Os01g0533400	1.000000	2864.000000	0.337951	0.093989
Os01g0533450	0.000000	635.000000	1.206934	0.000000
Os01g0533500	97.000000	1923.000000	0.587202	7.814619
Os01g0533800	15.000000	1401.000000	0.796571	1.222733
Os01g0533850	0.000000	439.000000	1.300979	0.000000
Os01g0533900	5.000000	3837.000000	0.192860	0.614666
Os01g0534700	364.000000	3321.000000	0.259158	38.474295
Os01g0534800	569.000000	2182.000000	0.504234	47.046643
Os01g0534900	98.000000	2858.000000	0.339137	9.197958
Os01g0535001	39.000000	1384.000000	0.804435	3.186696
Os01g0535100	0.000000	786.000000	1.121142	0.000000
Os01g0535300	0.000000	942.000000	1.032246	0.000000
Os01g0535400	126.000000	3490.000000	0.235120	13.968767
Os01g0535650	40.000000	1062.000000	0.966217	3.546205
Os01g0535900	133.000000	1798.000000	0.631924	10.648780
Os01g0536000	622.000000	1801.000000	0.630813	49.805686
Os01g0536200	0.000000	460.000000	1.293113	0.000000
Os01g0536400	30.000000	1456.000000	0.771598	2.429247
Os01g0536433	13.000000	813.000000	1.105623	1.315676
Os01g0536466	1.000000	1155.000000	0.917045	0.085888
Os01g0536501	0.000000	2118.000000	0.523582	0.000000
Os01g0536950	0.000000	771.000000	1.129767	0.000000
Os01g0537250	53.000000	1191.000000	0.898528	4.505421
Os01g0538000	633.000000	1903.000000	0.594144	50.930315
Os01g0538650	0.000000	175.000000	1.182670	0.000000
Os01g0539400	0.000000	1984.000000	0.566519	0.000000
Os01g0539900	0.000000	2783.000000	0.354332	0.000000
Os01g0540000	0.000000	460.000000	1.293113	0.000000
Os01g0540300	0.000000	270.000000	1.307470	0.000000
Os01g0540400	0.000000	1218.000000	0.884836	0.000000
Os01g0540800	2.000000	3463.000000	0.238797	0.220015
Os01g0541000	0.000000	1253.000000	0.867341	0.000000
Os01g0541600	71.000000	1487.000000	0.757838	5.731579
Os01g0541800	127.000000	1212.000000	0.887864	10.736370
Os01g0541900	205.000000	2398.000000	0.444082	17.512338
Os01g0542000	137.000000	948.000000	1.028884	12.777587
Os01g0542100	11.000000	4202.000000	0.157041	1.516442
Os01g0542700	18.000000	845.000000	1.087269	1.782304
Os01g0543000	23.000000	3133.000000	0.288959	2.311186
Os01g0543100	2.000000	1391.000000	0.801188	0.163257
Os01g0543400	1.000000	786.000000	1.121142	0.103233
Os01g0543600	15.000000	2655.000000	0.381902	1.345790
Os01g0543800	10.000000	1489.000000	0.756958	0.807118
Os01g0544200	18.000000	2704.000000	0.371096	1.631857
Os01g0544325	9.000000	1416.000000	0.789689	0.732194
Os01g0544450	1.000000	2811.000000	0.348579	0.092841
Os01g0544700	80.000000	1571.000000	0.721678	6.419092
Os01g0545100	0.000000	709.000000	1.165306	0.000000
Os01g0545500	0.000000	2184.000000	0.503641	0.000000
Os01g0545550	0.000000	2057.000000	0.542712	0.000000
Os01g0545800	0.000000	669.000000	1.187975	0.000000
Os01g0545900	12.000000	2010.000000	0.557924	0.973450
Os01g0546000	1.000000	1643.000000	0.691972	0.080016
Os01g0546100	0.000000	1219.000000	0.884333	0.000000
Os01g0546250	0.000000	326.000000	1.321845	0.000000
Os01g0546400	39.000000	1188.000000	0.900060	3.318025
Os01g0546500	17.000000	1215.000000	0.886349	1.436054
Os01g0546700	23.000000	1791.000000	0.634525	1.841140
Os01g0546800	63.000000	1478.000000	0.761809	5.090059
Os01g0546900	56.000000	1305.000000	0.841882	4.636916
Os01g0547000	147.000000	4930.000000	0.105436	25.726770
Os01g0547133	0.000000	1581.000000	0.717481	0.000000
Os01g0547200	276.000000	4297.000000	0.148949	39.229288
Os01g0547500	31.000000	3921.000000	0.183900	3.910984
Os01g0547600	4.000000	1768.000000	0.643141	0.320018
Os01g0548000	0.000000	2385.000000	0.447489	0.000000
Os01g0548600	4.000000	833.000000	1.094144	0.399249
Os01g0548750	0.000000	915.000000	1.047442	0.000000
Os01g0548900	0.000000	559.000000	1.247517	0.000000
Os01g0549100	0.000000	725.000000	1.156166	0.000000
Os01g0549000	0.000000	855.000000	1.081549	0.000000
Os01g0549200	630.000000	4724.000000	0.117813	102.977135
Os01g0549250	0.000000	422.000000	1.306679	0.000000
Os01g0549300	0.000000	1856.000000	0.610775	0.000000
Os01g0549400	578.000000	3416.000000	0.245343	62.739231
Os01g0549500	103.000000	2259.000000	0.481903	8.607254
Os01g0549600	76.000000	1744.000000	0.652253	6.077910
Os01g0549700	553.000000	1863.000000	0.608269	44.393514
Os01g0550000	908.000000	2153.000000	0.512911	74.800272
Os01g0550100	926.000000	1834.000000	0.618715	74.237669
Os01g0550200	78.000000	1184.000000	0.902106	6.643372
Os01g0550250	20.000000	266.000000	1.305363	5.239863
Os01g0550300	5391.000000	1490.000000	0.756518	435.077793
Os01g0550600	1.000000	2310.000000	0.467662	0.084209
Os01g0550800	0.000000	1552.000000	0.729714	0.000000
Os01g0550850	0.000000	1057.000000	0.968913	0.000000
Os01g0550900	0.000000	1225.000000	0.881314	0.000000
Os01g0550950	0.000000	1060.000000	0.967295	0.000000
Os01g0551000	646.000000	1315.000000	0.837060	53.389181
Os01g0551100	1256.000000	1298.000000	0.845272	104.140934
