Gene	count	length	Bias	TPM_ModelBD
Os12g0518000	0.000000	2168.000000	0.488658	0.000000
Os12g0518200	0.000000	1405.000000	0.781413	0.000000
Os12g0520200	0.000000	2352.000000	0.436440	0.000000
Os12g0521101	0.000000	2079.000000	0.516150	0.000000
Os12g0521300	0.000000	1089.000000	0.947655	0.000000
Os12g0522516	0.000000	550.000000	1.297688	0.000000
Os12g0524201	0.000000	1994.000000	0.543867	0.000000
Os12g0524750	0.000000	447.000000	1.368048	0.000000
Os12g0525300	0.000000	321.000000	1.442879	0.000000
Os12g0526600	0.000000	1895.000000	0.578047	0.000000
Os12g0527301	182.000000	585.000000	1.273322	30.810968
Os12g0527500	16.000000	1947.000000	0.559833	1.851072
Os12g0527700	8.000000	2671.000000	0.359024	1.052013
Os12g0527800	302.000000	2578.000000	0.380016	38.873228
Os12g0527900	47.000000	1888.000000	0.580544	5.407399
Os12g0528000	14.000000	2149.000000	0.494400	1.661657
Os12g0528100	2.000000	2469.000000	0.406232	0.251457
Os12g0528300	127.000000	3263.000000	0.250700	19.577649
Os12g0528400	241.000000	3485.000000	0.219422	39.743085
Os12g0528801	102.000000	311.000000	1.447588	28.570827
Os12g0529200	70.000000	1829.000000	0.602025	8.016746
Os12g0529300	0.000000	252.000000	1.467901	0.000000
Os12g0529400	113.000000	894.000000	1.065536	14.958935
Os12g0529500	0.000000	666.000000	1.217089	0.000000
Os12g0529800	84.000000	1686.000000	0.657438	9.556414
Os12g0529900	69.000000	964.000000	1.021872	8.832901
Os12g0530000	7.000000	746.000000	1.162484	1.017888
Os12g0530100	0.000000	1323.000000	0.821689	0.000000
Os12g0530200	0.000000	699.000000	1.194415	0.000000
Os12g0530300	1.000000	542.000000	1.303246	0.178526
Os12g0532500	11.000000	1170.000000	0.902158	1.314173
Os12g0532600	0.000000	1051.000000	0.969703	0.000000
Os12g0533400	2.000000	1328.000000	0.819177	0.231837
Os12g0533500	209.000000	2528.000000	0.391819	26.607975
Os12g0533550	152.000000	1732.000000	0.639080	17.316837
Os12g0533600	52.000000	1174.000000	0.899963	6.206380
Os12g0533650	4.000000	363.000000	1.420521	0.978214
Os12g0533700	728.000000	1462.000000	0.754545	83.219798
Os12g0533800	89.000000	1564.000000	0.708694	10.125643
Os12g0534000	112.000000	761.000000	1.152397	16.104942
Os12g0534100	67.000000	758.000000	1.154410	9.655469
Os12g0534200	316.000000	823.000000	1.111302	43.569555
Os12g0534400	0.000000	2567.000000	0.382581	0.000000
Os12g0534500	0.000000	597.000000	1.264963	0.000000
Os12g0534700	236.000000	1243.000000	0.862884	27.747039
Os12g0535300	150.000000	1017.000000	0.989811	18.790833
Os12g0535400	339.000000	3004.000000	0.293174	48.540212
Os12g0535900	207.000000	2192.000000	0.481502	24.732043
Os12g0536000	143.000000	1769.000000	0.624684	16.318326
Os12g0536200	241.000000	2488.000000	0.401532	30.421071
Os12g0536300	0.000000	546.000000	1.300468	0.000000
Os12g0536500	0.000000	609.000000	1.256608	0.000000
Os12g0537000	0.000000	2825.000000	0.326852	0.000000
Os12g0538000	0.000000	2832.000000	0.325463	0.000000
Os12g0538066	0.000000	2834.000000	0.325067	0.000000
Os12g0538100	59.000000	927.000000	1.044767	7.682114
Os12g0538300	178.000000	2236.000000	0.468657	21.420071
Os12g0538500	329.000000	1305.000000	0.830792	38.266710
Os12g0538550	0.000000	235.000000	1.470367	0.000000
Os12g0538600	5.000000	312.000000	1.447130	1.396484
Os12g0538700	72.000000	988.000000	1.007246	9.123634
Os12g0538800	7.000000	2595.000000	0.376086	0.904485
Os12g0538850	5.000000	1825.000000	0.603509	0.572468
Os12g0538900	319.000000	3093.000000	0.277791	46.818842
Os12g0539750	118.000000	1019.000000	0.988618	14.770909
Os12g0539400	0.000000	317.000000	1.444796	0.000000
Os12g0539333	32.000000	3496.000000	0.217983	5.295211
Os12g0539700	23.000000	5546.000000	0.067720	7.722512
Os12g0539751	0.000000	1098.000000	0.942499	0.000000
Os12g0539800	6.000000	911.000000	1.054796	0.787394
Os12g0540000	18.000000	1915.000000	0.570973	2.075948
Os12g0540100	4.000000	1906.000000	0.574145	0.460939
Os12g0540200	70.000000	1543.000000	0.717905	7.968801
Os12g0540700	49.000000	771.000000	1.145702	6.995163
Os12g0540800	117.000000	2105.000000	0.507961	13.798495
Os12g0540900	285.000000	1796.000000	0.614384	32.570672
Os12g0541000	185.000000	1222.000000	0.874015	21.842859
Os12g0541200	39.000000	1045.000000	0.973225	4.835741
Os12g0541250	17.000000	768.000000	1.147708	2.432115
Os12g0541300	0.000000	3189.000000	0.262137	0.000000
Os12g0541350	1.000000	2458.000000	0.408979	0.125443
Os12g0541400	167.000000	1162.000000	0.906561	19.991316
Os12g0541500	4446.000000	4128.000000	0.150017	905.352977
Os12g0541600	80.000000	569.000000	1.284467	13.803295
Os12g0541700	22.000000	897.000000	1.063635	2.907808
Os12g0542000	0.000000	996.000000	1.002410	0.000000
Os12g0542200	0.000000	2391.000000	0.426124	0.000000
Os12g0542300	0.000000	621.000000	1.248262	0.000000
Os12g0542601	0.000000	2331.000000	0.442101	0.000000
Os12g0543101	0.000000	1018.000000	0.989214	0.000000
Os12g0543600	3.000000	1361.000000	0.802783	0.346253
Os12g0543650	7.000000	1216.000000	0.877220	0.827530
Os12g0543701	0.000000	4294.000000	0.136212	0.000000
Os12g0543751	0.000000	404.000000	1.395832	0.000000
Os12g0543800	4.000000	1057.000000	0.966191	0.493912
Os12g0544360	0.000000	143.000000	1.422706	0.000000
Os12g0544600	13.000000	2003.000000	0.540863	1.513224
Os12g0545400	0.000000	1656.000000	0.669691	0.000000
Os12g0545600	26.000000	1648.000000	0.672997	2.956180
Os12g0545900	16.000000	1823.000000	0.604253	1.831650
Os12g0546800	0.000000	1171.000000	0.901609	0.000000
Os12g0547100	0.000000	691.000000	1.199894	0.000000
Os12g0547401	0.000000	3592.000000	0.205840	0.000000
Os12g0547500	1.000000	3416.000000	0.228679	0.161430
Os12g0547600	912.000000	2320.000000	0.445095	111.373448
Os12g0548100	16.000000	4113.000000	0.151337	3.241495
Os12g0548200	1070.000000	3639.000000	0.200157	185.250105
Os12g0548300	184.000000	5515.000000	0.068851	61.107177
Os12g0548401	0.000000	507.000000	1.327444	0.000000
Os12g0548501	0.000000	506.000000	1.328131	0.000000
Os12g0548700	0.000000	451.000000	1.365394	0.000000
Os12g0548800	35.000000	2898.000000	0.312658	4.871113
Os12g0549700	8.000000	907.000000	1.057316	1.051977
Os12g0549800	0.000000	2490.000000	0.401041	0.000000
Os12g0550600	105.000000	1102.000000	0.940216	12.779332
Os12g0550800	28.000000	3567.000000	0.208932	4.737816
Os12g0551200	0.000000	2739.000000	0.344433	0.000000
Os12g0551900	25.000000	1446.000000	0.761995	2.861194
Os12g0552200	1.000000	1522.000000	0.727234	0.113930
Os12g0552300	29.000000	5974.000000	0.054135	11.307884
Os12g0552400	29.000000	886.000000	1.070620	3.855288
Os12g0552500	1047.000000	846.000000	1.096319	142.353239
Os12g0552550	572.000000	589.000000	1.270535	96.387789
Os12g0552600	0.000000	1427.000000	0.770935	0.000000
Os12g0552575	0.000000	1223.000000	0.873482	0.000000
Os12g0552700	239.000000	1705.000000	0.649793	27.203624
Os12g0552800	13.000000	2089.000000	0.512985	1.529778
Os12g0552900	1.000000	3255.000000	0.251911	0.153791
Os12g0553050	0.000000	462.000000	1.358049	0.000000
Os12g0553200	10.000000	2744.000000	0.343385	1.338329
Os12g0553600	88.000000	3366.000000	0.235643	13.990762
Os12g0553800	0.000000	565.000000	1.287252	0.000000
Os12g0554000	4.000000	854.000000	1.091142	0.541313
Os12g0554100	2.000000	2711.000000	0.350366	0.265526
Os12g0554300	2.000000	551.000000	1.296993	0.352914
Os12g0554400	776.000000	4220.000000	0.142189	163.084528
Os12g0554500	121.000000	2156.000000	0.492276	14.376581
Os12g0554800	0.000000	1703.000000	0.650593	0.000000
Os12g0555000	38.000000	760.000000	1.153068	5.468183
Os12g0555100	0.000000	848.000000	1.095023	0.000000
Os12g0555200	7.000000	806.000000	1.122470	0.975700
Os12g0555300	3.000000	408.000000	1.393315	0.665487
Os12g0555400	46.000000	1015.000000	0.991005	5.766920
Os12g0555500	64.000000	813.000000	1.117862	8.880333
Os12g0555600	2.000000	4122.000000	0.150543	0.406433
Os12g0556100	158.000000	1320.000000	0.823199	18.336063
Os12g0555901	111.000000	1016.000000	0.990408	13.910515
Os12g0556200	3338.000000	2086.000000	0.513932	392.639588
Os12g0556300	77.000000	2153.000000	0.493185	9.144598
Os12g0556400	88.000000	1573.000000	0.704782	10.009845
Os12g0556500	97.000000	2320.000000	0.445095	11.845641
Os12g0556600	117.000000	2203.000000	0.478257	14.003535
Os12g0556701	17.000000	1649.000000	0.672583	1.932904
Os12g0556900	6.000000	1291.000000	0.837938	0.699425
Os12g0557400	289.000000	984.000000	1.009672	36.681795
Os12g0557501	182.000000	698.000000	1.195099	27.513133
Os12g0557800	62.000000	3514.000000	0.215650	10.317350
Os12g0557900	14.000000	681.000000	1.206760	2.148266
Os12g0558133	2.000000	550.000000	1.297688	0.353366
Os12g0558366	0.000000	1255.000000	0.856582	0.000000
Os12g0558400	0.000000	2002.000000	0.541196	0.000000
Os12g0559000	11.000000	1078.000000	0.953991	1.348831
Os12g0559100	0.000000	2013.000000	0.537544	0.000000
Os12g0559200	18307.000000	3420.000000	0.228132	2958.922560
Os12g0559250	2111.000000	204.000000	1.468666	888.511305
Os12g0559300	0.000000	1377.000000	0.794948	0.000000
Os12g0559400	0.000000	3606.000000	0.204130	0.000000
Os12g0559934	742.000000	588.000000	1.271232	125.178518
Os12g0560067	3.000000	742.000000	1.165183	0.437574
Os12g0560200	2.000000	301.000000	1.452000	0.577065
Os12g0560300	134.000000	952.000000	1.029252	17.245435
Os12g0560400	38.000000	584.000000	1.274018	6.440551
Os12g0560500	2.000000	1266.000000	0.850844	0.234139
Os12g0560600	62.000000	885.000000	1.071257	8.246749
Os12g0560700	4.000000	2670.000000	0.359243	0.525882
Os12g0560900	917.000000	942.000000	1.035435	118.555993
Os12g0561000	268.000000	2804.000000	0.331058	36.406647
Os12g0561200	264.000000	2226.000000	0.471545	31.716348
Os12g0561500	0.000000	706.000000	1.189630	0.000000
Os12g0561750	0.000000	1072.000000	0.957463	0.000000
Os12g0561900	2.000000	1729.000000	0.640261	0.227827
Os12g0562100	360.000000	2469.000000	0.406232	45.262178
Os12g0562166	0.000000	651.000000	1.227453	0.000000
Os12g0562232	24.000000	337.000000	1.434805	6.259165
Os12g0562300	301.000000	1165.000000	0.904907	36.005136
Os12g0562400	103.000000	2173.000000	0.487158	12.269744
Os12g0562433	26.000000	499.000000	1.332937	4.929368
Os12g0562455	1.000000	1438.000000	0.765747	0.114521
Os12g0562477	241.000000	2211.000000	0.475912	28.882166
Os12g0562500	246.000000	1373.000000	0.796900	28.352337
Os12g0562600	192.000000	1405.000000	0.781413	22.053226
Os12g0562700	4.000000	3788.000000	0.183215	0.726805
Os12g0562900	203.000000	2739.000000	0.344433	27.134818
Os12g0563000	1.000000	1773.000000	0.623147	0.114138
Os12g0563100	0.000000	64.000000	1.153518	0.000000
Os12g0563200	421.000000	1100.000000	0.941357	51.269973
Os12g0563300	0.000000	764.000000	1.150386	0.000000
Os12g0563350	0.000000	1044.000000	0.973813	0.000000
Os12g0563400	190.000000	2119.000000	0.503605	22.452271
Os12g0563500	214.000000	1908.000000	0.573439	24.664727
Os12g0563600	266.000000	1045.000000	0.973225	32.982235
Os12g0563700	0.000000	1660.000000	0.668045	0.000000
Os12g0564100	24.000000	2292.000000	0.452812	2.916127
Os12g0564400	340.000000	1143.000000	0.917098	40.902054
Os12g0564600	594.000000	3866.000000	0.174959	110.742871
Os12g0564701	361.000000	2501.000000	0.398348	45.693915
Os12g0564750	10.000000	1103.000000	0.939646	1.216713
Os12g0564800	10.000000	3330.000000	0.240795	1.572665
Os12g0564866	15.000000	2798.000000	0.332270	2.034607
Os12g0564932	0.000000	267.000000	1.464234	0.000000
Os12g0565000	0.000000	1519.000000	0.728576	0.000000
Os12g0565100	77.000000	3350.000000	0.237919	12.182755
Os12g0565133	70.000000	2803.000000	0.331260	9.506801
Os12g0565166	12.000000	2845.000000	0.322898	1.647256
Os12g0565200	5.000000	837.000000	1.102164	0.683481
Os12g0565300	15.000000	2595.000000	0.376086	1.938182
Os12g0565800	2.000000	2271.000000	0.458689	0.242115
Os12g0566000	35.000000	2789.000000	0.334096	4.736701
Os12g0566050	8.000000	1625.000000	0.682591	0.909503
Os12g0566100	52.000000	574.000000	1.280985	8.918165
Os12g0566250	281.000000	1494.000000	0.739857	32.057957
Os12g0566200	274.000000	1402.000000	0.782853	31.481143
Os12g0566300	759.000000	1738.000000	0.636723	86.490684
Os12g0566400	188.000000	707.000000	1.188947	28.203548
Os12g0566500	298.000000	1800.000000	0.612872	34.064476
Os12g0566600	5.000000	780.000000	1.139698	0.709273
Os12g0566700	596.000000	1815.000000	0.607237	68.192910
Os12g0566800	135.000000	1813.000000	0.607986	15.444387
Os12g0566900	304.000000	1753.000000	0.630869	34.664126
Os12g0567000	18.000000	739.000000	1.167210	2.631523
Os12g0567100	25.000000	804.000000	1.123789	3.489211
Os12g0567200	97.000000	571.000000	1.283074	16.695978
Os12g0567300	123.000000	1166.000000	0.904357	14.709393
Os12g0567500	0.000000	2925.000000	0.307571	0.000000
Os12g0567700	1321.000000	1071.000000	0.958043	162.351588
Os12g0567800	2.000000	535.000000	1.308102	0.360382
Os12g0568100	0.000000	1767.000000	0.625454	0.000000
Os12g0568166	0.000000	2857.000000	0.320550	0.000000
Os12g0568200	0.000000	593.000000	1.267749	0.000000
Os12g0568350	0.000000	5370.000000	0.074437	0.000000
Os12g0568500	0.000000	506.000000	1.328131	0.000000
Os12g0568700	30.000000	675.000000	1.210887	4.628516
Os12g0568750	419.000000	2415.000000	0.419899	52.105052
Os12g0568800	627.000000	4000.000000	0.161689	122.251374
Os12g0568900	8.000000	1026.000000	0.984453	0.998793
Os12g0569200	0.000000	800.000000	1.126430	0.000000
Os12g0569300	38.000000	1003.000000	0.998195	4.786247
Os12g0569500	6176.000000	1028.000000	0.983266	770.497395
Os12g0569700	1049.000000	3753.000000	0.187053	188.434667
Os12g0569800	542.000000	1051.000000	0.969703	67.063464
Os12g0569900	0.000000	1988.000000	0.545880	0.000000
Os12g0570000	719.000000	1888.000000	0.580544	82.721697
Os12g0570075	578.000000	1861.000000	0.590277	66.351900
Os12g0570300	0.000000	876.000000	1.077001	0.000000
Os12g0570400	8.000000	1041.000000	0.975579	0.993355
Os12g0570500	4.000000	3064.000000	0.282709	0.582317
Os12g0570600	5.000000	2864.000000	0.319188	0.689729
Os12g0570700	4456.000000	600.000000	1.262874	741.586850
Os12g0571000	1.000000	502.000000	1.330879	0.188749
Os12g0571100	11.000000	546.000000	1.300468	1.953568
Os12g0571200	183.000000	641.000000	1.234378	29.165723
Os12g0571300	0.000000	1253.000000	0.857630	0.000000
Os12g0571400	0.000000	626.000000	1.244787	0.000000
Os12g0571500	0.000000	633.000000	1.239927	0.000000
Os12g0571600	0.000000	656.000000	1.223995	0.000000
Os12g0571700	0.000000	582.000000	1.275412	0.000000
Os12g0571900	128.000000	2675.000000	0.358148	16.848124
Os12g0572000	5.000000	1693.000000	0.654611	0.568929
Os12g0572300	0.000000	673.000000	1.212264	0.000000
Os12g0572400	123.000000	1272.000000	0.847730	14.384291
Os12g0572500	6.000000	1528.000000	0.724557	0.683413
Os12g0572601	0.000000	1842.000000	0.597224	0.000000
Os12g0572700	0.000000	1581.000000	0.701322	0.000000
Os12g0572800	0.000000	3884.000000	0.173111	0.000000
Os12g0572750	0.000000	1401.000000	0.783333	0.000000
Os12g0573000	80.000000	2822.000000	0.327450	10.917325
Os12g0573200	371.000000	2923.000000	0.307945	51.975668
Os12g0573600	0.000000	581.000000	1.276108	0.000000
Os12g0573800	0.000000	1713.000000	0.646600	0.000000
Os12g0573900	0.000000	1489.000000	0.742134	0.000000
Os12g0574000	0.000000	1992.000000	0.544537	0.000000
Os12g0574400	212.000000	4141.000000	0.148883	43.362431
Os12g0574500	65.000000	1205.000000	0.883125	7.702510
Os12g0574700	10.000000	2104.000000	0.508273	1.179194
Os12g0574800	146.000000	2435.000000	0.414783	18.228912
Os12g0574900	136.000000	2376.000000	0.430062	16.783772
Os12g0575000	1407.000000	851.000000	1.093081	190.739210
Os12g0575200	30.000000	576.000000	1.279591	5.132813
Os12g0575300	65.000000	588.000000	1.271232	10.965773
Os12g0575400	0.000000	588.000000	1.271232	0.000000
Os12g0576100	156.000000	573.000000	1.281681	26.786623
Os12g0576300	236.000000	2395.000000	0.425080	29.232370
Os12g0576600	82.000000	2311.000000	0.447561	9.997457
Os12g0576700	17.000000	2018.000000	0.535893	1.982339
Os12g0576732	1.000000	2192.000000	0.481502	0.119478
Os12g0576750	1.000000	2104.000000	0.508273	0.117919
Os12g0576900	90.000000	2649.000000	0.363879	11.774194
Os12g0577000	0.000000	1463.000000	0.754082	0.000000
Os12g0577100	125.000000	1599.000000	0.693599	14.212849
Os12g0577200	1.000000	1442.000000	0.763869	0.114484
Os12g0577600	49.000000	2741.000000	0.344013	6.552991
Os12g0577700	17.000000	2246.000000	0.465787	2.049179
Os12g0577733	4.000000	743.000000	1.164508	0.582984
Os12g0577766	6.000000	782.000000	1.138367	0.849944
Os12g0577800	738.000000	3362.000000	0.236210	117.189402
Os12g0578000	92.000000	2553.000000	0.385871	11.776682
Os12g0577900	62.000000	1526.000000	0.725448	7.062506
Os12g0578200	0.000000	1347.000000	0.809699	0.000000
Os12g0578300	1.000000	2223.000000	0.472415	0.120078
Os12g0578400	38.000000	2105.000000	0.507961	4.481563
Os12g0578500	146.000000	2517.000000	0.394466	18.543356
Os12g0578600	0.000000	2057.000000	0.523184	0.000000
Os12g0578700	2.000000	1672.000000	0.663128	0.227470
Os12g0578800	0.000000	1967.000000	0.552982	0.000000
Os12g0579000	522.000000	2377.000000	0.429798	64.432470
Os12g0579450	16.000000	943.000000	1.034815	2.067633
Os12g0580300	67.000000	1132.000000	0.923249	8.084210
Os12g0580400	84.000000	1962.000000	0.554687	9.733302
Os12g0580500	39.000000	1825.000000	0.603509	4.465250
Os12g0580600	1.000000	1165.000000	0.904907	0.119618
Os12g0580700	51.000000	1247.000000	0.860778	5.991566
Os12g0580900	55.000000	1736.000000	0.637508	6.266939
Os12g0580950	0.000000	911.000000	1.054796	0.000000
Os12g0581300	11.000000	1146.000000	0.915426	1.322247
Os12g0581350	6.000000	1173.000000	0.900511	0.716295
Os12g0581400	0.000000	1158.000000	0.908770	0.000000
Os12g0581450	0.000000	63.000000	1.154252	0.000000
Os12g0581600	20.000000	1995.000000	0.543533	2.325891
Os12g0581700	743.000000	1791.000000	0.616278	84.887593
Os12g0581800	7.000000	1607.000000	0.690193	0.795865
Os12g0581900	82.000000	954.000000	1.028019	10.543683
Os12g0581950	63.000000	1769.000000	0.624684	7.189193
Os12g0582000	0.000000	1626.000000	0.682171	0.000000
Os12g0582600	0.000000	1223.000000	0.873482	0.000000
Os12g0582666	0.000000	1713.000000	0.646600	0.000000
Os12g0582700	2.000000	1697.000000	0.653001	0.227595
Os12g0582800	703.000000	2603.000000	0.374251	91.000881
Os12g0582900	0.000000	1427.000000	0.770935	0.000000
Os12g0583000	47.000000	1037.000000	0.977939	5.844339
Os12g0583300	709.000000	1528.000000	0.724557	80.756694
Os12g0583400	456.000000	914.000000	1.052910	59.752406
Os12g0583500	504.000000	4743.000000	0.105336	127.212091
Os12g0583700	17.000000	1205.000000	0.883125	2.014502
Os12g0583801	0.000000	5319.000000	0.076525	0.000000
Os12g0583900	867.000000	2338.000000	0.440206	106.229954
Os12g0584050	397.000000	1754.000000	0.630481	45.270670
Os12g0584200	0.000000	1523.000000	0.726787	0.000000
Os12g0584700	0.000000	1494.000000	0.739857	0.000000
Os12g0585300	34.000000	1463.000000	0.754082	3.886368
Os12g0585650	0.000000	2848.000000	0.322310	0.000000
Os12g0586000	1137.000000	1937.000000	0.563291	131.409377
Os12g0586100	195.000000	1639.000000	0.676735	22.169956
Os12g0586300	160.000000	1303.000000	0.831809	18.615719
Os12g0586400	45.000000	1476.000000	0.748085	5.139293
Os12g0586500	47.000000	598.000000	1.264266	7.839458
Os12g0586600	781.000000	3666.000000	0.196968	136.392647
Os12g0587100	0.000000	2844.000000	0.323095	0.000000
Os12g0587116	0.000000	771.000000	1.145702	0.000000
Os12g0587200	110.000000	2667.000000	0.359902	14.451533
Os12g0588200	0.000000	1889.000000	0.580187	0.000000
Os12g0588400	0.000000	216.000000	1.470445	0.000000
Os12g0588800	0.000000	1522.000000	0.727234	0.000000
Os12g0588900	289.000000	1966.000000	0.553323	33.501455
Os12g0589000	7.000000	915.000000	1.052282	0.916796
Os12g0589100	669.000000	993.000000	1.004222	84.600962
Os12g0589400	12.000000	2839.000000	0.324079	1.644722
Os12g0589898	0.000000	255.000000	1.467270	0.000000
Os12g0590066	0.000000	487.000000	1.341139	0.000000
Os12g0590400	630.000000	1951.000000	0.558456	72.915881
Os12g0590500	0.000000	7755.000000	0.023943	0.000000
Os12g0590550	0.000000	547.000000	1.299773	0.000000
Os12g0590700	0.000000	108.000000	1.339463	0.000000
Os12g0590900	4.000000	3783.000000	0.183758	0.725615
Os12g0591101	5.000000	3809.000000	0.180952	0.914795
Os12g0591300	0.000000	1138.000000	0.919889	0.000000
Os12g0591500	0.000000	1557.000000	0.711751	0.000000
Os12g0591600	11.000000	1935.000000	0.563985	1.271079
Os12g0592200	63.000000	675.000000	1.210887	9.719884
Os12g0592300	0.000000	1132.000000	0.923249	0.000000
Os12g0592400	0.000000	567.000000	1.285860	0.000000
Os12g0592500	0.000000	1236.000000	0.866579	0.000000
Os12g0592832	0.000000	297.000000	1.453673	0.000000
Os12g0592900	231.000000	569.000000	1.284467	39.857015
Os12g0593000	458.000000	2450.000000	0.410988	57.358556
Os12g0593300	0.000000	1500.000000	0.737134	0.000000
Os12g0593650	0.000000	81.000000	1.202983	0.000000
Os12g0594000	38.000000	2198.000000	0.479729	4.544516
Os12g0594200	180.000000	3189.000000	0.262137	27.153025
Os12g0594201	86.000000	883.000000	1.072531	11.451325
Os12g0594300	330.000000	3453.000000	0.223665	53.882361
Os12g0594600	73.000000	922.000000	1.047893	9.528027
Os12g0594700	0.000000	2835.000000	0.324869	0.000000
Os12g0594900	3.000000	257.000000	1.466819	1.003551
Os12g0594950	12.000000	751.000000	1.159116	1.738371
Os12g0595000	281.000000	1975.000000	0.550266	32.605790
Os12g0595200	0.000000	1080.000000	0.952836	0.000000
Os12g0595300	0.000000	1940.000000	0.562251	0.000000
Os12g0595500	2.000000	471.000000	1.351993	0.396061
Os12g0595600	5.000000	495.000000	1.335676	0.953656
Os12g0595800	29.000000	4367.000000	0.130582	6.412963
Os12g0595900	18.000000	2045.000000	0.527062	2.105938
Os12g0596000	41.000000	2060.000000	0.522219	4.806087
Os12g0596101	3.000000	434.000000	1.376601	0.633215
Os12g0596201	6.000000	438.000000	1.373981	1.257258
Os12g0596300	68.000000	1260.000000	0.853970	7.969367
Os12g0596401	0.000000	74.000000	1.147663	0.000000
Os12g0596501	27.000000	1530.000000	0.723666	3.075119
Os12g0596600	25.000000	1770.000000	0.624300	2.852999
Os12g0596800	307.000000	2196.000000	0.480319	36.703201
Os12g0596850	80.000000	1362.000000	0.802291	9.232278
Os12g0596900	151.000000	1268.000000	0.849805	17.671213
Os12g0597000	167.000000	1508.000000	0.733519	19.038456
Os12g0597051	44.000000	682.000000	1.206072	6.745636
Os12g0597200	174.000000	1062.000000	0.963274	21.448791
Os12g0597300	301.000000	3160.000000	0.266766	45.027383
Os12g0597400	53.000000	1740.000000	0.635940	6.040026
Os12g0597500	650.000000	1859.000000	0.591005	74.605525
Os12g0597600	309.000000	2098.000000	0.510152	36.406671
Os12g0598000	0.000000	579.000000	1.277502	0.000000
Os12g0597650	145.000000	1823.000000	0.604253	16.599327
Os12g0597700	296.000000	2045.000000	0.527062	34.630986
Os12g0597800	0.000000	1651.000000	0.671756	0.000000
Os12g0598600	0.000000	829.000000	1.107379	0.000000
Os12g0599400	0.000000	453.000000	1.364064	0.000000
Os12g0599550	0.000000	657.000000	1.223304	0.000000
Os12g0599625	43.000000	471.000000	1.351993	8.515320
Os12g0599700	0.000000	568.000000	1.285163	0.000000
Os12g0599800	0.000000	956.000000	1.026787	0.000000
Os12g0599900	1.000000	1759.000000	0.628543	0.114058
Os12g0600000	0.000000	1070.000000	0.958623	0.000000
Os12g0600100	23.000000	1563.000000	0.709130	2.616803
Os12g0600150	1.000000	464.000000	1.356707	0.200320
Os12g0600200	129.000000	3705.000000	0.192456	22.813824
Os12g0600301	58.000000	1196.000000	0.887983	6.886842
Os12g0600400	282.000000	1477.000000	0.747625	32.204211
Os12g0600550	99.000000	2268.000000	0.459535	11.978473
Os12g0600701	623.000000	1137.000000	0.920448	75.068239
Os12g0601000	0.000000	1839.000000	0.598329	0.000000
Os12g0601200	124.000000	1736.000000	0.637508	14.129099
Os12g0601300	1.000000	1544.000000	0.717464	0.113836
Os12g0601400	4.000000	1163.000000	0.906009	0.478713
Os12g0601500	1.000000	1942.000000	0.561559	0.115633
Os12g0601800	241.000000	1107.000000	0.937369	29.287818
Os12g0602200	0.000000	1474.000000	0.749004	0.000000
Os12g0603300	0.000000	2141.000000	0.496838	0.000000
Os12g0603700	4.000000	1320.000000	0.823199	0.464204
Os12g0603800	14.000000	886.000000	1.070620	1.861174
Os12g0604000	89.000000	2690.000000	0.354884	11.756535
Os12g0604200	2.000000	1116.000000	0.932263	0.242413
Os12g0604300	11.000000	1799.000000	0.613250	1.257338
Os12g0604500	0.000000	1341.000000	0.812681	0.000000
Os12g0604600	2.000000	3085.000000	0.279139	0.292875
Os12g0604650	0.000000	634.000000	1.239233	0.000000
Os12g0604700	16.000000	2373.000000	0.430854	1.973423
Os12g0604800	164.000000	1293.000000	0.836914	19.111405
Os12g0605100	5.000000	1637.000000	0.677569	0.568455
Os12g0605200	4.000000	1196.000000	0.887983	0.474955
Os12g0605300	151.000000	1472.000000	0.749925	17.249610
Os12g0605400	419.000000	923.000000	1.047267	54.661659
Os12g0605500	19.000000	3035.000000	0.287718	2.743822
Os12g0605800	574.000000	2780.000000	0.335933	77.507273
Os12g0605850	227.000000	2273.000000	0.458126	27.489658
Os12g0605900	0.000000	1692.000000	0.655014	0.000000
Os12g0606000	0.000000	2922.000000	0.308132	0.000000
Os12g0606100	24.000000	3334.000000	0.240217	3.778941
Os12g0606600	31.000000	2215.000000	0.474743	3.717551
Os12g0606900	84.000000	1020.000000	0.988022	10.510912
Os12g0607000	420.000000	1790.000000	0.616658	47.982162
Os12g0607100	311.000000	2077.000000	0.516786	36.537710
Os12g0607400	385.000000	1431.000000	0.769045	44.116140
Os12g0607800	0.000000	1768.000000	0.625069	0.000000
Os12g0608025	0.000000	392.000000	1.403280	0.000000
Os12g0608500	12.000000	2205.000000	0.477670	1.436722
Os12g0608600	481.000000	1609.000000	0.689345	54.686571
Os12g0608633	0.000000	1005.000000	0.996994	0.000000
Os12g0608666	0.000000	163.000000	1.446875	0.000000
Os12g0608700	0.000000	654.000000	1.225378	0.000000
Os12g0608900	0.000000	2127.000000	0.501134	0.000000
Os12g0609000	0.000000	336.000000	1.435327	0.000000
Os12g0609025	1.000000	999.000000	1.000602	0.126154
Os12g0609050	512.000000	663.000000	1.219159	79.877397
Os12g0609100	5.000000	518.000000	1.319864	0.922229
Os12g0609200	112.000000	1557.000000	0.711751	12.744685
Os12g0609500	9.000000	1149.000000	0.913758	1.080984
Os12g0609600	1.000000	1092.000000	0.945934	0.122080
Os12g0609800	304.000000	2963.000000	0.300557	43.047068
